	T0_1_V	T0_2_V	T63_1_V	T63_2_V
KSW-C63_1_V_NODE_564_length_5375_cov_23.715414||full	9.82169434411911	12.0762065106962	6.40438362024376	7.37844555771347
KSW-C63_1_V_NODE_567_length_5351_cov_6.161631||full	4.85508759461615	6.59467535137279	9.42529113197951	8.92097708432256
KSW-C63_1_V_NODE_569_length_5342_cov_6.684698||full	8.97236786095128	8.45718766950168	9.14800298433735	7.97377259267976
KSW-C63_1_V_NODE_589_length_5228_cov_9.763580||full	4.55201609479456	4.12182672769442	9.20144574381781	8.8742387839767
KSW-C63_1_V_NODE_598_length_5168_cov_6.459613||full	8.58161527882469	7.84633434588438	7.1702466906667	6.81109749687701
KSW-C63_1_V_NODE_603_length_5138_cov_2.837104||full	6.85582517866004	6.17709186655208	6.16012786254789	5.89950298188945
KSW-C63_1_V_NODE_613_length_5110_cov_4.839763||full	6.17889067205667	7.92045426530665	6.17667096013493	6.5021128701403
KSW-C63_1_V_NODE_619_length_5077_cov_5.764237||full	6.34854536913745	4.89421227633567	6.87859956635992	6.29033794355221
KSW-C63_1_V_NODE_629_length_5019_cov_4.866841||full	8.30513688683004	4.89421227633567	9.23928490946805	8.61471492753891
KSW-C63_1_V_NODE_631_length_5015_cov_16.528831||full	9.88091302818455	12.2551213488154	6.3025821738631	6.97962171531479
KSW-C63_2_V_NODE_1_length_95852_cov_10.476466||full	12.3099798260407	14.0257664669449	13.0599689809572	14.399030978959
KSW-C63_2_V_NODE_2_length_76320_cov_18.241133||full	12.192457015412	13.4892816665721	12.2230288682456	12.0025622378465
KSW-C63_2_V_NODE_3_length_73377_cov_76.935258||full	13.8813050840427	15.9712578970219	14.1831630748204	16.6017005570794
KSW-C63_2_V_NODE_6_length_47699_cov_10.945261||full	3.06656659322618	3.46888300501849	8.91191709920111	9.19264352146835
KSW-C63_2_V_NODE_8_length_38542_cov_10.219763||full	9.36101186205516	10.1315501105001	10.5722189515937	11.9471890173951
KSW-C63_2_V_NODE_9_length_38173_cov_10.612676||full	3.37483522396361	4.56070366484789	8.74197497880727	9.05274002423788
KSW-C63_2_V_NODE_11_length_36397_cov_17.552116||full	10.0052512990956	10.4204231967712	11.1796392179809	10.7240211944446
KSW-C63_2_V_NODE_23_length_28206_cov_7.475223||full	11.0012149752409	11.6475605805876	10.0750318402893	10.4118509702038
KSW-C63_2_V_NODE_26_length_26236_cov_6.819296||full	10.6358032856698	9.42007715852745	10.7803878364735	10.1798041723716
KSW-C63_2_V_NODE_34_length_22890_cov_9.682680||full	9.29204261690357	8.29947567932677	10.2422657455488	9.3882819512235
KSW-C63_2_V_NODE_39_length_20760_cov_22.484086||full	5.90171680145502	4.89421227633567	10.6519052013511	11.8509044730819
KSW-C63_2_V_NODE_46_length_19623_cov_19.459066||full	6.02710173296475	7.72748261380806	10.9309733274067	10.3619094161004
KSW-C63_2_V_NODE_55_length_18333_cov_6.289857||full	9.42683374421964	9.98382773766818	9.71543777892522	9.66581842368917
KSW-C63_2_V_NODE_56_length_18172_cov_9.084727||full	8.33771238909383	5.39056972004369	13.0064036599758	12.4509303374655
KSW-C63_2_V_NODE_58_length_18076_cov_9.457633||full	10.8751273852473	10.7752436501019	9.67386547450119	9.20024254361312
KSW-C63_2_V_NODE_65_length_17002_cov_14.258158||full	9.7659369468702	11.4891634288294	8.64440806506047	9.20024254361312
KSW-C63_2_V_NODE_74_length_16168_cov_4.891020||full	8.98784375323985	6.76538411658249	8.63248337920496	7.37844555771347
KSW-C63_2_V_NODE_76_length_16009_cov_7.100852||full	6.17889067205667	7.92045426530665	8.25869147928088	9.5185978894318
KSW-C63_2_V_NODE_80_length_15505_cov_7.763172||full	10.5393261201683	11.8340735431804	8.52371010413128	9.39822684143198
KSW-C63_2_V_NODE_85_length_14866_cov_1109.031801||full	15.5122867996542	16.500401564641	15.5140427289597	15.2122671794096
KSW-C63_2_V_NODE_90_length_14539_cov_8.543772||full	7.15911260505992	8.43207089981644	8.61440946078496	9.98900135338515
KSW-C63_2_V_NODE_95_length_13956_cov_4.932811||full	9.77785576467733	10.0010083916228	8.94362877185043	8.68680981051706
KSW-C63_2_V_NODE_105_length_13455_cov_10.345004||full	8.68650656941976	9.59998044876572	9.26268187362356	9.7064061636996
KSW-C63_2_V_NODE_114_length_13087_cov_21.738413||full	10.7536485620567	11.4364646279495	9.97824445020048	10.7213830461904
KSW-C63_2_V_NODE_117_length_12843_cov_6.483422||full	5.50130740057204	5.16391256058374	7.71372253688811	9.41465081372969
KSW-C63_2_V_NODE_119_length_12603_cov_8.094916||full	9.09176163009676	7.99095058252319	9.18521167760621	8.32608534808135
KSW-C63_2_V_NODE_120_length_12558_cov_7.336399||full	7.89873144925176	7.72748261380806	9.24907980032259	8.73991481473523
KSW-C63_2_V_NODE_123_length_12521_cov_8.024627||full	4.43446386468192	4.12182672769442	8.21137568923094	9.71703944308235
KSW-C63_2_V_NODE_133_length_12160_cov_19.647997||full	10.4340501275429	10.7601865408849	9.83471810619121	9.50945163249958
KSW-C63_2_V_NODE_135_length_12133_cov_25.632803||full	10.941536431448	11.0474463638721	11.2408054311732	9.78935560382873
KSW-C63_2_V_NODE_137_length_12055_cov_7.291500||full	5.24938710660216	4.89421227633567	8.00487286421403	9.71438846173716
KSW-C63_2_V_NODE_142_length_11875_cov_59.274535||full	11.1148156431057	12.5282792479889	10.2115367204988	12.4932995630888
KSW-C63_2_V_NODE_149_length_11446_cov_5.030111||full	6.14241920012673	8.21364354532857	6.49945810957651	6.7293670665967
KSW-C63_2_V_NODE_153_length_11377_cov_12.395248||full	3.06656659322618	4.12182672769442	7.5330647434481	7.39178412045379
KSW-C63_2_V_NODE_156_length_11327_cov_8.099184||full	8.33771238909383	8.27142865246136	9.33067869276758	8.88841995550787
KSW-C63_2_V_NODE_165_length_11104_cov_4.940357||full	7.00532415580919	7.12030741672081	10.1033856713918	12.1052914490913
KSW-C63_2_V_NODE_180_length_10579_cov_9.731376||full	12.33742004986	15.4544617963688	6.91844997822763	7.80460043435144
KSW-C63_2_V_NODE_181_length_10559_cov_5.122906||full	8.98270354729272	7.9561330910948	8.7667338034833	8.14892578780115
KSW-C63_2_V_NODE_188_length_10503_cov_9.855379||full	7.87673006636999	8.86634956638496	9.44587788827621	9.48165971010271
KSW-C63_2_V_NODE_191_length_10333_cov_8.404943||full	7.9311167507391	3.46888300501849	9.67095377385849	9.40481888499486
KSW-C63_2_V_NODE_192_length_10320_cov_39.392986||full	5.50130740057204	7.76819789725231	10.6665969004086	10.0638007709483
KSW-C63_2_V_NODE_196_length_10216_cov_9.776105||full	8.94619995282158	7.84633434588438	10.2185329668324	10.4805472128182
KSW-C63_2_V_NODE_201_length_9990_cov_27.587620||full	10.3842429390834	11.2002977657921	9.65040564360111	9.28129202409823
KSW-C63_2_V_NODE_202_length_9989_cov_5.787900||full	5.98651062092734	1.52475460101323	9.68977562340065	9.13829916606695
KSW-C63_2_V_NODE_211_length_9855_cov_9.426224||full	1.52475460101323	1.52475460101323	6.28743288246161	6.37344713647968
KSW-C63_2_V_NODE_217_length_9766_cov_4.751828||full	6.21446005663001	7.68558437435439	5.75979055586398	6.20213219238401
KSW-C63_2_V_NODE_231_length_9509_cov_5.000952||full	8.96717211525839	5.58614821910681	9.76133131550848	8.69220915226006
KSW-C63_2_V_NODE_237_length_9377_cov_5.996889||full	8.11149841145123	7.50464166401692	8.40255438290007	7.51879298152675
KSW-C63_2_V_NODE_238_length_9365_cov_5.193340||full	7.56898636452801	9.19969406902419	7.49404930368144	8.23283241513086
KSW-C63_2_V_NODE_261_length_8959_cov_22.101864||full	4.85508759461615	6.59467535137279	9.09901776337192	8.53882647867016
KSW-C63_2_V_NODE_265_length_8914_cov_7.774128||full	4.94319351866923	6.17709186655208	8.40606092735308	9.91704433233726
KSW-C63_2_V_NODE_273_length_8774_cov_6.668425||full	9.22397274759443	11.9313788603831	4.55569290266744	5.6552812392301
KSW-C63_2_V_NODE_275_length_8746_cov_6.100564||full	8.92491839819378	6.05056224872926	9.7252955140815	9.08182721682735
KSW-C63_2_V_NODE_276_length_8729_cov_6.317616||full	9.1107340974924	5.58614821910681	9.69408447479367	8.56260482928479
KSW-C63_2_V_NODE_285_length_8655_cov_4.240930||full	10.0001729747588	12.9613681911032	5.46821018309303	5.05820981693415
KSW-C63_2_V_NODE_287_length_8607_cov_8.574135||full	1.52475460101323	3.46888300501849	6.34709595622267	6.86948971437191
KSW-C63_2_V_NODE_291_length_8537_cov_4.944471||full	7.68747840906287	8.70796271805605	6.70716744967861	6.925607541253
KSW-C63_2_V_NODE_302_length_8396_cov_4.963673||full	7.9311167507391	8.09062745645867	7.61414223476937	7.82440751288901
KSW-C63_2_V_NODE_317_length_8182_cov_14.287560||full	10.3764253438533	11.5487938358937	8.45088688130311	8.94831006735494
KSW-C63_2_V_NODE_319_length_8097_cov_6.024123||full	7.15911260505992	7.50464166401692	7.10267894570636	6.45201796972363
KSW-C63_2_V_NODE_320_length_8095_cov_170.122637||full	11.175766661026	12.6945872991494	11.2824154847514	11.4846609273391
KSW-C63_2_V_NODE_323_length_8028_cov_111.034366||full	9.77488527901247	11.8460075981655	9.60078037187762	10.6524267053532
KSW-C63_2_V_NODE_326_length_8004_cov_10.103912||full	9.03329955832399	8.74921935475458	8.41304854721775	7.86322381919525
KSW-C63_2_V_NODE_327_length_8003_cov_10.731631||full	12.2672870378329	13.2992375719639	8.47445910278326	8.9024630769439
KSW-C63_2_V_NODE_330_length_7967_cov_19.069009||full	9.3370444888811	9.22915462110409	9.01195442901576	9.87493343123503
KSW-C63_2_V_NODE_331_length_7953_cov_1609.497088||full	16.7122853677483	20.4575132565721	12.2752479184127	13.8358654402375
KSW-C63_2_V_NODE_340_length_7849_cov_9.278034||full	7.72490670534036	9.09156947712854	8.63845804391171	8.33991156610225
KSW-C63_2_V_NODE_342_length_7807_cov_4.003483||full	6.28306416535473	7.18189254013896	5.26590354399033	6.04191896530422
KSW-C63_2_V_NODE_345_length_7770_cov_4.513415||full	7.15911260505992	6.68255714969031	6.76296306539398	6.26153279041198
KSW-C63_2_V_NODE_354_length_7624_cov_49.391597||full	9.40009331909047	10.4331372272585	9.65483351940814	9.70373555267845
KSW-C63_2_V_NODE_357_length_7584_cov_10.440563||full	12.5723997255461	11.7089670384645	6.36163306762797	7.19278224815778
KSW-C63_2_V_NODE_358_length_7526_cov_4.615714||full	5.31665303172376	8.05816123132265	5.90598888140973	5.61020541625999
KSW-C63_2_V_NODE_359_length_7520_cov_5.577763||full	7.48421169494645	4.12182672769442	9.63255697343853	9.16184071498645
KSW-C63_2_V_NODE_365_length_7421_cov_14.138203||full	9.10601432137186	10.2584152743691	8.07704240249972	8.05983505513504
KSW-C63_2_V_NODE_366_length_7415_cov_12.676766||full	1.52475460101323	1.52475460101323	6.71850079657311	6.94383813505947
KSW-C63_2_V_NODE_370_length_7381_cov_6.254027||full	9.60130412110603	12.3949097378044	4.50344969680977	5.1870116136789
KSW-C63_2_V_NODE_372_length_7343_cov_75.571762||full	11.0400842930253	12.1512251850512	12.7830962679352	13.0166923940574
KSW-C63_2_V_NODE_374_length_7336_cov_8.071419||full	8.02412559987689	7.68558437435439	7.46743991734424	6.64271929081654
KSW-C63_2_V_NODE_376_length_7332_cov_7.660712||full	4.94319351866923	4.12182672769442	9.62806008725249	9.2990941803789
KSW-C63_2_V_NODE_379_length_7301_cov_152.650152||full	11.618357739642	11.2442469528349	11.310283282476	10.5565186855226
KSW-C63_2_V_NODE_380_length_7285_cov_171.417981||full	10.6872657142802	12.7965015565571	10.5683123310075	11.8581278301739
KSW-C63_2_V_NODE_383_length_7268_cov_7.843477||full	6.44149856356113	7.5979491430115	5.92571006120877	6.00761644776866
KSW-C63_2_V_NODE_386_length_7224_cov_558.355838||full	12.0131223913666	13.4892816665721	12.4653749138692	14.1211188518351
KSW-C63_2_V_NODE_391_length_7177_cov_3.655434||full	6.96416893893658	8.53001598448731	4.99296121462677	5.78258211924899
KSW-C63_2_V_NODE_402_length_7051_cov_6.748999||full	8.37742374133999	8.72873852154983	6.71850079657311	6.88843952163622
KSW-C63_2_V_NODE_417_length_6968_cov_8.578765||full	8.42367781762201	9.51880792588408	7.33387209691829	7.22294881438529
KSW-C63_2_V_NODE_435_length_6810_cov_4.541081||full	7.6095751801456	7.50464166401692	6.37602480593585	5.24729235050218
KSW-C63_2_V_NODE_444_length_6725_cov_43.140630||full	8.73622418799275	9.99244363985616	9.72389138346242	9.44694823998256
KSW-C63_2_V_NODE_445_length_6723_cov_3.522346||full	4.43446386468192	5.75820015415249	6.63722840622459	6.66487476286656
KSW-C63_2_V_NODE_446_length_6706_cov_14.654187||full	1.52475460101323	3.46888300501849	6.93796940552593	7.23779863406787
KSW-C63_2_V_NODE_454_length_6654_cov_11.639642||full	6.98489344635805	5.58614821910681	9.55255447479116	8.95730717613534
KSW-C63_2_V_NODE_457_length_6628_cov_7.483797||full	8.68650656941976	7.5979491430115	8.88452869135412	8.07644804800614
KSW-C63_2_V_NODE_461_length_6591_cov_5.131732||full	6.87815541006247	5.58614821910681	8.23127955980253	8.68139018360999
KSW-C63_2_V_NODE_465_length_6556_cov_13.488233||full	9.65075295655039	10.3075756984815	7.71372253688811	7.67968087576778
KSW-C63_2_V_NODE_466_length_6548_cov_7.819190||full	8.40073616673284	9.61121248580792	8.35979718703532	8.4900605746464
KSW-C63_2_V_NODE_469_length_6537_cov_4.446776||full	8.02412559987689	6.76538411658249	8.37776695628498	7.17745889040539
KSW-C63_2_V_NODE_481_length_6482_cov_175.435818||full	13.7163386668732	17.1374286415394	11.4057595466479	11.5968602136038
KSW-C63_2_V_NODE_484_length_6434_cov_4.373099||full	4.30606270672544	4.12182672769442	5.98329922128664	5.74139133052112
KSW-C63_2_V_NODE_485_length_6424_cov_7.680327||full	5.98651062092734	5.91180848718905	6.41835621490122	5.5636652235499
KSW-C63_2_V_NODE_490_length_6374_cov_3.462257||full	6.44149856356113	5.16391256058374	8.56193491971708	8.36717266566247
KSW-C63_2_V_NODE_491_length_6373_cov_10.186451||full	9.18422310872077	8.18385905064426	9.1749718268767	8.10101418160809
KSW-C63_2_V_NODE_497_length_6347_cov_4.270661||full	5.50130740057204	6.98863279772326	5.73763395174998	5.86157771673797
KSW-C63_2_V_NODE_500_length_6334_cov_4.347030||full	7.89873144925176	6.76538411658249	7.65598187621455	7.44393764609507
KSW-C63_2_V_NODE_504_length_6267_cov_4.098680||full	7.42479329236973	5.91180848718905	7.37023854480673	6.81109749687701
KSW-C63_2_V_NODE_522_length_6168_cov_62.783903||full	13.5152133351145	17.0206659012532	9.11410316456857	8.52678868496699
KSW-C63_2_V_NODE_526_length_6152_cov_3.842053||full	7.17723183720557	8.21364354532857	5.0300835969669	6.40011680762808
KSW-C63_2_V_NODE_533_length_6100_cov_6.461042||full	7.92040224579419	9.51880792588408	5.52111755445831	4.84004804523307
KSW-C63_2_V_NODE_534_length_6096_cov_5.879325||full	6.61113200913153	6.17709186655208	5.75979055586398	5.61020541625999
KSW-C63_2_V_NODE_538_length_6059_cov_4.711359||full	4.76112644965763	6.29338369960495	5.98329922128664	6.5021128701403
KSW-C63_2_V_NODE_541_length_6021_cov_138.924573||full	10.025387701017	10.6663864935235	12.492633740333	11.463504603402
KSW-C63_2_V_NODE_546_length_6006_cov_6.490170||full	7.49869145061684	8.21364354532857	7.29656457716209	7.78451753752743
KSW-C63_2_V_NODE_558_length_5925_cov_11.373595||full	7.92040224579419	6.76538411658249	8.78839048518478	8.62039042794317
KSW-C63_2_V_NODE_561_length_5913_cov_10.107716||full	4.85508759461615	6.29338369960495	6.7519754839272	7.85361724273268
KSW-C63_2_V_NODE_569_length_5877_cov_4.856750||full	3.62110335513742	5.16391256058374	6.12645953203866	7.16197089775388
KSW-C63_2_V_NODE_571_length_5874_cov_5.283554||full	6.76287376052746	8.45718766950168	7.08528026824907	6.925607541253
KSW-C63_2_V_NODE_574_length_5858_cov_5.188696||full	7.29806425862766	7.0559732336417	7.11987011600471	9.01445919059956
KSW-C63_2_V_NODE_575_length_5855_cov_7.570000||full	7.34690220909091	5.75820015415249	9.06836530686256	8.87898134760729
KSW-C63_2_V_NODE_577_length_5845_cov_5.982902||full	6.5288119115941	8.24282544435588	5.71512970886564	5.41421341767857
KSW-C63_2_V_NODE_596_length_5715_cov_4.420671||full	4.16450328825603	6.05056224872926	5.20241455682778	7.5548121426557
KSW-C63_2_V_NODE_609_length_5648_cov_6.617736||full	7.31452807576732	7.3522793489088	6.86846235422851	6.20213219238401
KSW-C63_2_V_NODE_613_length_5627_cov_5.319095||full	5.94473931253267	7.40487610459757	5.59698365749132	5.97247499112596
KSW-C63_2_V_NODE_621_length_5583_cov_37.929269||full	5.02614247798585	6.91799100290682	9.85666621674015	9.32712844438092
KSW-C63_2_V_NODE_626_length_5563_cov_9.444263||full	1.52475460101323	1.52475460101323	9.03251737460976	11.8545206724115
KSW-C63_2_V_NODE_631_length_5546_cov_7.135312||full	7.21280105952377	4.12182672769442	8.49106364520643	7.96487702377014
KSW-C63_2_V_NODE_634_length_5523_cov_3.299195||full	4.43446386468192	1.52475460101323	5.23451237360208	5.69898260132049
KSW-C63_2_V_NODE_635_length_5515_cov_10.617399||full	1.52475460101323	1.52475460101323	9.07057649886782	11.8569264460807
KSW-C63_2_V_NODE_642_length_5490_cov_4.307452||full	6.28306416535473	5.16391256058374	6.98564171935562	5.6552812392301
KSW-C63_2_V_NODE_644_length_5481_cov_13.511058||full	9.25414926472813	8.99196920419108	9.40265221753111	8.21793523981547
KSW-C63_2_V_NODE_647_length_5452_cov_5.229016||full	6.28306416535473	6.05056224872926	7.20287887000718	7.16197089775388
KSW-C63_2_V_NODE_654_length_5423_cov_7.566505||full	6.85582517866004	6.68255714969031	7.8383584026514	7.72253431247053
KSW-C63_2_V_NODE_655_length_5417_cov_43.285714||full	9.858639205526	10.0839703929438	10.1044651527909	9.24501480178023
KSW-C63_2_V_NODE_660_length_5396_cov_66.340198||full	10.5074686926453	11.6502854857799	10.1109251338305	9.84858048826886
KSW-C63_2_V_NODE_678_length_5339_cov_6.732021||full	6.90014487125225	8.57660251018058	7.0940058582657	7.44393764609507
KSW-C63_2_V_NODE_681_length_5333_cov_64.917961||full	12.2443839744941	14.6683307006194	8.45427801698773	8.8742387839767
KSW-C63_2_V_NODE_693_length_5285_cov_6.577629||full	8.68016963322578	9.81923552977862	6.87859956635992	6.83082567290917
KSW-C63_2_V_NODE_697_length_5271_cov_4.207439||full	7.85438785144085	5.39056972004369	7.46071013046929	6.23213908231897
KSW-C63_2_V_NODE_705_length_5238_cov_12.187343||full	8.8591225803848	9.81923552977862	7.23478870270978	6.77081177487513
KSW-C63_2_V_NODE_708_length_5221_cov_5.491870||full	7.92040224579419	3.46888300501849	7.65598187621455	6.59735892650775
KSW-C63_2_V_NODE_712_length_5209_cov_4.877377||full	5.55791634986649	5.91180848718905	5.78161015687552	5.46578484076001
KSW-C63_2_V_NODE_714_length_5203_cov_5.329448||full	7.21280105952377	6.17709186655208	6.81667810270983	6.45201796972363
KSW-C63_2_V_NODE_720_length_5186_cov_5.365231||full	6.31617721420964	7.40487610459757	5.62140489134478	6.04191896530422
KSW-C63_2_V_NODE_725_length_5165_cov_13.036204||full	7.9311167507391	6.29338369960495	9.36170723972886	9.07770763854635
KSW-C63_2_V_NODE_739_length_5125_cov_5.916765||full	8.13948484008394	7.45562155246942	8.33425738520996	7.36498244522381
KSW-C63_2_V_NODE_749_length_5088_cov_12.124379||full	7.77334639917669	8.86634956638496	8.64440806506047	9.34094389556734
KSW-C63_2_V_NODE_776_length_5018_cov_4.378400||full	8.05384184704815	6.29338369960495	6.66092075791775	5.46578484076001
KSW-T0_1_V_NODE_1_length_85718_cov_15.650713||full	12.7401758274062	14.4405483643915	13.4932534154093	14.8665050837918
