	T0_1_C	T0_2_C	T63_1_C	T63_2_C
KSW-C63_2_V_NODE_435_length_6810_cov_4.541081||full	3.17928590080638	2.53901901765115	2.53901901765115	4.0687847575817
KSW-C63_2_V_NODE_444_length_6725_cov_43.140630||full	5.4793476124271	4.98647055545611	6.38067475005484	6.01971641983957
KSW-C63_2_V_NODE_445_length_6723_cov_3.522346||full	3.63087240897663	4.01950501274987	5.55329009972692	4.0687847575817
KSW-C63_2_V_NODE_446_length_6706_cov_14.654187||full	2.53901901765115	2.53901901765115	3.64780911870078	4.62005218245783
KSW-C63_2_V_NODE_454_length_6654_cov_11.639642||full	4.66801697375939	4.69480429344407	5.6614931931391	4.62005218245783
KSW-C63_2_V_NODE_457_length_6628_cov_7.483797||full	4.59639582591019	4.22665873055487	4.83105319218137	5.00368996020601
KSW-C63_2_V_NODE_461_length_6591_cov_5.131732||full	3.43735863993487	3.41811642011516	5.94367560770251	5.00368996020601
KSW-C63_2_V_NODE_465_length_6556_cov_13.488233||full	2.53901901765115	2.53901901765115	3.64780911870078	3.64484888295108
KSW-C63_2_V_NODE_466_length_6548_cov_7.819190||full	4.05020782383709	3.76440533681124	4.072716156316	5.16091300920306
KSW-C63_2_V_NODE_469_length_6537_cov_4.446776||full	5.58971060260197	5.13520866402156	5.16674482212183	3.64484888295108
KSW-C63_2_V_NODE_484_length_6434_cov_4.373099||full	3.79048013381601	3.76440533681124	3.64780911870078	4.37515032793527
KSW-C63_2_V_NODE_485_length_6424_cov_7.680327||full	2.53901901765115	2.53901901765115	3.64780911870078	4.0687847575817
KSW-C63_2_V_NODE_490_length_6374_cov_3.462257||full	3.63087240897663	3.41811642011516	3.64780911870078	5.42984063756023
KSW-C63_2_V_NODE_491_length_6373_cov_10.186451||full	3.92818559683557	3.16536571354259	2.53901901765115	3.64484888295108
KSW-C63_2_V_NODE_497_length_6347_cov_4.270661||full	3.17928590080638	3.16536571354259	4.072716156316	3.64484888295108
KSW-C63_2_V_NODE_500_length_6334_cov_4.347030||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-C63_2_V_NODE_504_length_6267_cov_4.098680||full	4.4398690424555	3.89961208311807	4.072716156316	3.64484888295108
KSW-C63_2_V_NODE_522_length_6168_cov_62.783903||full	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-C63_2_V_NODE_526_length_6152_cov_3.842053||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-C63_2_V_NODE_534_length_6096_cov_5.879325||full	2.53901901765115	2.53901901765115	3.64780911870078	4.0687847575817
KSW-C63_2_V_NODE_538_length_6059_cov_4.711359||full	2.53901901765115	2.53901901765115	4.072716156316	2.53901901765115
KSW-C63_2_V_NODE_541_length_6021_cov_138.924573||full	3.63087240897663	3.41811642011516	6.76363164735915	7.30744858961797
KSW-C63_2_V_NODE_546_length_6006_cov_6.490170||full	3.43735863993487	3.41811642011516	3.64780911870078	4.62005218245783
KSW-C63_2_V_NODE_558_length_5925_cov_11.373595||full	3.43735863993487	3.89961208311807	4.83105319218137	5.00368996020601
KSW-C63_2_V_NODE_561_length_5913_cov_10.107716||full	6.38133491969181	6.45979987691164	5.8557332264266	5.65507408745613
KSW-C63_2_V_NODE_569_length_5877_cov_4.856750||full	4.26084143960462	4.62783312435849	4.37970386996405	3.64484888295108
KSW-C63_2_V_NODE_571_length_5874_cov_5.283554||full	3.92818559683557	3.76440533681124	5.30792807924474	4.62005218245783
KSW-C63_2_V_NODE_574_length_5858_cov_5.188696||full	2.53901901765115	2.53901901765115	2.53901901765115	5.54698661591734
KSW-C63_2_V_NODE_575_length_5855_cov_7.570000||full	3.17928590080638	4.55719768406425	4.62505266837835	5.30191295024798
KSW-C63_2_V_NODE_577_length_5845_cov_5.982902||full	4.26084143960462	4.22665873055487	3.64780911870078	2.53901901765115
KSW-C63_2_V_NODE_596_length_5715_cov_4.420671||full	7.86870130276952	7.87744075360449	7.73716852825433	7.57519709656765
KSW-C63_2_V_NODE_609_length_5648_cov_6.617736||full	2.53901901765115	2.53901901765115	3.64780911870078	2.53901901765115
KSW-C63_2_V_NODE_613_length_5627_cov_5.319095||full	2.53901901765115	3.41811642011516	4.072716156316	2.53901901765115
KSW-C63_2_V_NODE_621_length_5583_cov_37.929269||full	3.92818559683557	4.69480429344407	7.83159001314107	7.86888004497137
KSW-C63_2_V_NODE_626_length_5563_cov_9.444263||full	3.63087240897663	3.41811642011516	14.0921760801645	15.044198515895
KSW-C63_2_V_NODE_634_length_5523_cov_3.299195||full	5.31712448502152	5.70457554781094	5.8557332264266	4.37515032793527
KSW-C63_2_V_NODE_635_length_5515_cov_10.617399||full	2.53901901765115	3.16536571354259	13.6687977436824	14.6065447614842
KSW-C63_2_V_NODE_642_length_5490_cov_4.307452||full	3.17928590080638	3.89961208311807	2.53901901765115	4.0687847575817
KSW-C63_2_V_NODE_644_length_5481_cov_13.511058||full	3.92818559683557	4.31798476793454	5.30792807924474	6.49381694115791
KSW-C63_2_V_NODE_647_length_5452_cov_5.229016||full	2.53901901765115	2.53901901765115	3.64780911870078	4.62005218245783
KSW-C63_2_V_NODE_654_length_5423_cov_7.566505||full	3.63087240897663	3.41811642011516	4.072716156316	2.53901901765115
KSW-C63_2_V_NODE_655_length_5417_cov_43.285714||full	2.53901901765115	3.16536571354259	5.55329009972692	4.62005218245783
KSW-C63_2_V_NODE_660_length_5396_cov_66.340198||full	3.17928590080638	3.16536571354259	5.55329009972692	5.16091300920306
KSW-C63_2_V_NODE_678_length_5339_cov_6.732021||full	4.52054547739409	3.76440533681124	3.64780911870078	3.64484888295108
KSW-C63_2_V_NODE_693_length_5285_cov_6.577629||full	3.17928590080638	2.53901901765115	2.53901901765115	3.64484888295108
KSW-C63_2_V_NODE_697_length_5271_cov_4.207439||full	2.53901901765115	3.16536571354259	3.64780911870078	4.0687847575817
KSW-C63_2_V_NODE_705_length_5238_cov_12.187343||full	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-C63_2_V_NODE_712_length_5209_cov_4.877377||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-C63_2_V_NODE_714_length_5203_cov_5.329448||full	2.53901901765115	4.22665873055487	4.072716156316	4.0687847575817
KSW-C63_2_V_NODE_720_length_5186_cov_5.365231||full	3.63087240897663	3.89961208311807	2.53901901765115	2.53901901765115
KSW-C63_2_V_NODE_725_length_5165_cov_13.036204||full	6.67320416520098	7.51418841153813	8.62095928021884	7.24052190895626
KSW-C63_2_V_NODE_739_length_5125_cov_5.916765||full	3.17928590080638	3.76440533681124	3.64780911870078	4.0687847575817
KSW-C63_2_V_NODE_749_length_5088_cov_12.124379||full	3.17928590080638	2.53901901765115	4.37970386996405	5.16091300920306
KSW-C63_2_V_NODE_776_length_5018_cov_4.378400||full	3.17928590080638	4.81925992456246	5.6614931931391	5.93698565630794
KSW-T0_1_V_NODE_1_length_85718_cov_15.650713||full	9.51541825173582	8.70635948652999	11.510516085933	12.8308933853684
KSW-T0_1_V_NODE_8_length_34924_cov_52.617138||full	5.44053213045437	5.13520866402156	7.34730934676423	7.57519709656765
KSW-T0_1_V_NODE_9_length_34741_cov_120.764429||full	4.97712142546888	5.03788297150476	8.27964092233608	8.47453463124711
KSW-T0_1_V_NODE_17_length_29066_cov_379.179208||full	5.81777983711367	6.49597560957375	8.46774261488728	8.7151101156685
KSW-T0_1_V_NODE_18_length_28102_cov_38.885014||full	8.53109619429436	8.21673002067747	9.30306156112709	9.20157829500909
KSW-T0_1_V_NODE_22_length_25887_cov_45.202036||full	8.9898833270198	8.81016715255032	9.72180367055898	10.3146668482997
KSW-T0_1_V_NODE_29_length_24785_cov_140.963122||full	5.18160903543016	5.7354075717502	7.40989340707124	7.9338154815149
KSW-T0_1_V_NODE_51_length_18592_cov_18.072881||full	4.3536196692021	3.89961208311807	5.16674482212183	4.37515032793527
KSW-T0_1_V_NODE_54_length_17967_cov_6.502289||full	2.53901901765115	2.53901901765115	2.53901901765115	3.64484888295108
KSW-T0_1_V_NODE_61_length_16323_cov_13.281165||full	3.63087240897663	3.41811642011516	3.64780911870078	2.53901901765115
KSW-T0_1_V_NODE_62_length_16291_cov_14.648928||full	6.09054568725204	5.60780324071225	6.02647796008757	5.16091300920306
KSW-T0_1_V_NODE_67_length_15748_cov_21.417830||full	3.43735863993487	3.76440533681124	5.43601094364025	6.24242351126227
KSW-T0_1_V_NODE_69_length_15590_cov_71.346186||full	8.69402377139873	7.8910390771703	9.29480314267952	10.1514409487395
KSW-T0_1_V_NODE_76_length_15029_cov_8.130359||full	2.53901901765115	3.60781406348217	4.37970386996405	4.62005218245783
KSW-T0_1_V_NODE_86_length_13804_cov_20.714888||full	4.26084143960462	4.31798476793454	4.62505266837835	2.53901901765115
KSW-T0_1_V_NODE_87_length_13801_cov_79.296159||full	2.53901901765115	3.16536571354259	7.73716852825433	8.99405615136151
KSW-T0_1_V_NODE_88_length_13781_cov_44.754626||full	8.23482978849098	7.46954933233632	9.90657077091551	10.5570934816038
KSW-T0_1_V_NODE_89_length_13759_cov_38.742046||full	7.18197015427491	6.42268528588037	8.0238153291178	8.53157106156716
KSW-T0_1_V_NODE_105_length_12692_cov_4.289230||full	3.63087240897663	3.16536571354259	4.83105319218137	5.00368996020601
KSW-T0_1_V_NODE_111_length_12513_cov_7.608846||full	4.86196483319821	4.40292894456426	5.43601094364025	5.54698661591734
KSW-T0_1_V_NODE_115_length_12100_cov_59.326609||full	6.84413271384792	6.63217453463893	8.91841803636495	8.79880366064922
KSW-T0_1_V_NODE_119_length_11789_cov_22.633288||full	6.99685400890603	6.4037602965535	7.3789415407479	8.7753826887411
KSW-T0_1_V_NODE_122_length_11710_cov_4.919262||full	3.63087240897663	2.53901901765115	3.64780911870078	4.37515032793527
KSW-T0_1_V_NODE_126_length_11419_cov_22.044087||full	3.63087240897663	4.12772345370812	4.072716156316	4.62005218245783
KSW-T0_1_V_NODE_128_length_11297_cov_36.684754||full	4.16027612107579	4.31798476793454	5.76195571657766	5.84912311788561
KSW-T0_1_V_NODE_134_length_10975_cov_5.727106||full	4.26084143960462	4.01950501274987	4.072716156316	5.00368996020601
KSW-T0_1_V_NODE_139_length_10733_cov_18.987451||full	6.68961282064385	5.79511881960632	7.02613826769701	7.82390484459066
KSW-T0_1_V_NODE_141_length_10699_cov_3664.102499||full	8.30553727722904	8.56087363891364	12.5559509709485	12.7729530065647
KSW-T0_1_V_NODE_145_length_10515_cov_7.561663||full	3.43735863993487	3.16536571354259	3.64780911870078	5.30191295024798
KSW-T0_1_V_NODE_148_length_10424_cov_6.630148||full	5.75629781824951	5.03788297150476	6.2493614536954	3.64484888295108
KSW-T0_1_V_NODE_154_length_10037_cov_8.087457||full	2.53901901765115	3.41811642011516	5.43601094364025	4.62005218245783
KSW-T0_1_V_NODE_160_length_9932_cov_19.058824||full	4.16027612107579	3.89961208311807	5.00930154551855	4.37515032793527
KSW-T0_1_V_NODE_163_length_9874_cov_7.575517||full	3.17928590080638	3.16536571354259	4.072716156316	4.62005218245783
KSW-T0_1_V_NODE_167_length_9756_cov_10.500258||full	4.3536196692021	3.89961208311807	4.62505266837835	4.62005218245783
KSW-T0_1_V_NODE_179_length_9411_cov_5.766888||full	4.59639582591019	3.16536571354259	4.37970386996405	4.0687847575817
KSW-T0_1_V_NODE_188_length_9302_cov_9.907321||full	2.53901901765115	2.53901901765115	6.02647796008757	5.93698565630794
KSW-T0_1_V_NODE_189_length_9252_cov_4.890508||full	2.53901901765115	2.53901901765115	4.072716156316	4.82571182891946
KSW-T0_1_V_NODE_205_length_9037_cov_7.198174||full	3.43735863993487	2.53901901765115	2.53901901765115	4.0687847575817
KSW-T0_1_V_NODE_206_length_9029_cov_7.722755||full	2.53901901765115	2.53901901765115	2.53901901765115	4.82571182891946
KSW-T0_1_V_NODE_211_length_8970_cov_4.199551||full	2.53901901765115	3.16536571354259	4.62505266837835	4.0687847575817
KSW-T0_1_V_NODE_212_length_8963_cov_38.502470||full	3.43735863993487	3.76440533681124	4.83105319218137	5.16091300920306
KSW-T0_1_V_NODE_221_length_8830_cov_20.468376||full	3.43735863993487	3.41811642011516	4.62505266837835	5.16091300920306
KSW-T0_1_V_NODE_232_length_8595_cov_9.036417||full	5.18160903543016	7.02716699451241	5.30792807924474	5.84912311788561
KSW-T0_1_V_NODE_235_length_8515_cov_5.173995||full	4.05020782383709	3.76440533681124	5.6614931931391	4.82571182891946
KSW-T0_1_V_NODE_237_length_8474_cov_12.754246||full	2.53901901765115	3.16536571354259	3.64780911870078	2.53901901765115
KSW-T0_1_V_NODE_243_length_8357_cov_10.014695||full	2.53901901765115	3.41811642011516	4.072716156316	3.64484888295108
KSW-T0_1_V_NODE_256_length_8098_cov_14.570558||full	2.53901901765115	2.53901901765115	4.072716156316	4.0687847575817
KSW-T0_1_V_NODE_268_length_7805_cov_8.234065||full	5.84754519380175	4.93302045639764	5.43601094364025	6.17198985412957
KSW-T0_1_V_NODE_275_length_7741_cov_26.208951||full	3.92818559683557	3.60781406348217	4.83105319218137	5.42984063756023
KSW-T0_1_V_NODE_276_length_7717_cov_8.605717||full	2.53901901765115	4.12772345370812	4.072716156316	6.01971641983957
KSW-T0_1_V_NODE_285_length_7567_cov_9.783546||full	3.43735863993487	3.41811642011516	3.64780911870078	2.53901901765115
KSW-T0_1_V_NODE_287_length_7549_cov_8.155991||full	2.53901901765115	3.89961208311807	4.37970386996405	4.82571182891946
KSW-T0_1_V_NODE_288_length_7524_cov_12.356942||full	2.53901901765115	3.41811642011516	2.53901901765115	2.53901901765115
KSW-T0_1_V_NODE_292_length_7446_cov_7.541605||full	4.26084143960462	5.39153529097666	4.62505266837835	4.37515032793527
KSW-T0_1_V_NODE_301_length_7346_cov_28.857084||full	3.17928590080638	3.76440533681124	4.37970386996405	4.0687847575817
KSW-T0_1_V_NODE_302_length_7323_cov_14.232251||full	3.63087240897663	3.60781406348217	4.072716156316	5.54698661591734
KSW-T0_1_V_NODE_306_length_7248_cov_87.051300||full	4.73589497154765	4.48242372955194	6.66425198229582	6.89353912894251
KSW-T0_1_V_NODE_307_length_7230_cov_8.574077||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-T0_1_V_NODE_331_length_6948_cov_6.493399||full	4.97712142546888	6.3651414251518	5.00930154551855	4.62005218245783
KSW-T0_1_V_NODE_333_length_6910_cov_15.716411||full	3.92818559683557	4.01950501274987	6.02647796008757	5.93698565630794
KSW-T0_1_V_NODE_352_length_6711_cov_32.142127||full	4.05020782383709	4.62783312435849	6.85656999419753	6.37364326656827
KSW-T0_1_V_NODE_353_length_6707_cov_5.937462||full	2.53901901765115	2.53901901765115	3.64780911870078	4.82571182891946
KSW-T0_1_V_NODE_354_length_6702_cov_275.489394||full	5.65873239220556	5.57400388206359	7.24801336154386	7.30744858961797
KSW-T0_1_V_NODE_355_length_6701_cov_6.220885||full	3.17928590080638	3.16536571354259	2.53901901765115	4.37515032793527
KSW-T0_1_V_NODE_356_length_6700_cov_3.331828||full	3.17928590080638	3.41811642011516	2.53901901765115	2.53901901765115
KSW-T0_1_V_NODE_383_length_6346_cov_21.901764||full	2.53901901765115	3.16536571354259	4.072716156316	4.82571182891946
KSW-T0_1_V_NODE_385_length_6332_cov_6.088577||full	4.05020782383709	3.16536571354259	2.53901901765115	4.0687847575817
KSW-T0_1_V_NODE_388_length_6305_cov_19.393920||full	2.53901901765115	3.16536571354259	5.16674482212183	4.82571182891946
KSW-T0_1_V_NODE_393_length_6278_cov_5.285393||full	4.4398690424555	4.31798476793454	4.62505266837835	5.42984063756023
KSW-T0_1_V_NODE_394_length_6277_cov_79.254581||full	6.11514690505219	5.50385340375329	6.17887448633994	5.93698565630794
KSW-T0_1_V_NODE_421_length_6127_cov_4.933959||full	3.63087240897663	3.41811642011516	2.53901901765115	3.64484888295108
KSW-T0_1_V_NODE_423_length_6112_cov_72.891035||full	3.43735863993487	3.60781406348217	5.30792807924474	4.62005218245783
KSW-T0_1_V_NODE_455_length_5855_cov_6.612586||full	3.17928590080638	3.16536571354259	2.53901901765115	2.53901901765115
KSW-T0_1_V_NODE_464_length_5819_cov_4.165857||full	3.17928590080638	3.41811642011516	3.64780911870078	2.53901901765115
KSW-T0_1_V_NODE_465_length_5813_cov_4.472560||full	3.17928590080638	2.53901901765115	4.072716156316	4.37515032793527
KSW-T0_1_V_NODE_479_length_5746_cov_18.678088||full	2.53901901765115	2.53901901765115	3.64780911870078	4.37515032793527
KSW-T0_1_V_NODE_495_length_5692_cov_5.504701||full	2.53901901765115	3.16536571354259	4.62505266837835	4.0687847575817
KSW-T0_1_V_NODE_516_length_5578_cov_4.098135||full	2.53901901765115	3.16536571354259	2.53901901765115	2.53901901765115
KSW-T0_1_V_NODE_522_length_5570_cov_39.742883||full	3.17928590080638	2.53901901765115	3.64780911870078	4.0687847575817
KSW-T0_1_V_NODE_525_length_5565_cov_7.870962||full	2.53901901765115	2.53901901765115	4.37970386996405	2.53901901765115
KSW-T0_1_V_NODE_532_length_5545_cov_3.598725||full	3.63087240897663	4.69480429344407	2.53901901765115	3.64484888295108
KSW-T0_1_V_NODE_541_length_5519_cov_4.398975||full	4.16027612107579	3.41811642011516	4.072716156316	3.64484888295108
KSW-T0_1_V_NODE_550_length_5482_cov_6.209324||full	2.53901901765115	3.16536571354259	2.53901901765115	3.64484888295108
KSW-T0_1_V_NODE_552_length_5469_cov_7.043221||full	3.63087240897663	2.53901901765115	2.53901901765115	2.53901901765115
KSW-T0_1_V_NODE_556_length_5450_cov_4.624096||full	2.53901901765115	3.60781406348217	4.83105319218137	4.62005218245783
KSW-T0_1_V_NODE_579_length_5357_cov_3.344587||full	2.53901901765115	3.16536571354259	3.64780911870078	2.53901901765115
KSW-T0_1_V_NODE_595_length_5313_cov_600.031191||full	5.13329321588485	6.22110310769746	9.00196302342583	9.327686308878
KSW-T0_1_V_NODE_598_length_5307_cov_13.657654||full	2.53901901765115	3.60781406348217	4.072716156316	4.62005218245783
KSW-T0_1_V_NODE_599_length_5291_cov_6.952254||full	3.43735863993487	3.76440533681124	4.072716156316	4.37515032793527
KSW-T0_1_V_NODE_600_length_5291_cov_4.055768||full	2.53901901765115	4.48242372955194	2.53901901765115	2.53901901765115
KSW-T0_1_V_NODE_607_length_5246_cov_3.649586||full	2.53901901765115	2.53901901765115	3.64780911870078	4.0687847575817
KSW-T0_1_V_NODE_613_length_5223_cov_5.208011||full	4.16027612107579	3.76440533681124	4.83105319218137	4.0687847575817
KSW-T0_1_V_NODE_619_length_5198_cov_6.919891||full	2.53901901765115	3.16536571354259	3.64780911870078	4.0687847575817
KSW-T0_1_V_NODE_633_length_5154_cov_6.605021||full	2.53901901765115	2.53901901765115	4.37970386996405	4.62005218245783
KSW-T0_1_V_NODE_657_length_5060_cov_3.828971||full	2.53901901765115	3.16536571354259	3.64780911870078	3.64484888295108
KSW-T0_2_V_NODE_5_length_40186_cov_52.996935||full	5.62464584665625	5.46741119594209	7.14135145834789	7.89085193377833
KSW-T0_2_V_NODE_7_length_38875_cov_7.603194||full	4.3536196692021	4.12772345370812	5.16674482212183	6.17198985412957
KSW-T0_2_V_NODE_8_length_38784_cov_9.693201||full	6.09054568725204	7.38553562624255	7.06557772963722	7.86888004497137
KSW-T0_2_V_NODE_11_length_36393_cov_33.291348||full	9.35290248437799	9.12109084078643	10.0606287901475	10.6469312710487
KSW-T0_2_V_NODE_16_length_32476_cov_7.951945||full	7.78739446277469	6.95119660241851	9.50984573299246	10.5741577140295
KSW-T0_2_V_NODE_20_length_26167_cov_13.421415||full	4.16027612107579	4.81925992456246	6.90087570338164	6.60467385415544
KSW-T0_2_V_NODE_29_length_22412_cov_20.699199||full	8.13680246849663	7.6159931409133	8.67287096395423	8.45991590197525
KSW-T0_2_V_NODE_41_length_17815_cov_10.744200||full	5.27341733456243	4.98647055545611	5.6614931931391	5.16091300920306
