Contig	S12_0_3	S12_12_15	S12_21_24	S3_0_3	S3_12_15	S3_21_24	S9_0_3	S9_12_15	S9_21_24
KSD-k141_2155857||full	0	3.1427338	1.9696972	0	0	0	0	0	11.935939
KSD-k141_2157540||full	0	4.5076323	12.066004	0	0	0	0	0	0
KSD-k141_2161930||full	3.8086698	2.9749727	0	0	0	2.9174726	0	0	0
KSD-k141_2162728||full	0	0	17.394932	0	0	0	0	0	0
KSD-k141_2165412||full	0	0	0	0	0	0	0	0	0
KSD-k141_2167308||full	9.215231	0	0	0	0	0	0	0	0
KSD-k141_2169713||full	0	4.151525	4.20038	0	0	0	0	0	0
KSD-k141_2173000||full	3.9596303	4.267958	0	0	3.6540003	0	0	0	0
KSD-k141_2175070||full	0	2.8302164	2.9657907	0	0	0	0	0	0
KSD-k141_2175902||full	0	1.8054713	5.737661	0	0	0	0	0	0
KSD-k141_2182650||full	6.6345334	0	0	0	0	0	0	0	0
KSD-k141_2185011||full	0	21.085857	7.8877335	0	0	0	0	0	0
KSD-k141_2186097||full	0	12.264793	2.3884525	0	0	0	0	9.063689	13.790531
KSD-k141_2186830||full	9.986363	11.8788805	3.3037105	0	29.384989	8.305637	0	10.549563	0
KSD-k141_2187454||full	9.0422945	8.796876	5.9774103	0	0	0	0	5.1422534	6.3599343
KSD-k141_2188105||full	0	0	7.287931	0	0	0	0	0	0
KSD-k141_2189571||full	0	13.81064	0	0	0	0	0	0	0
KSD-k141_2190794||full	0	5.6996665	0	0	0	0	0	0	0
KSD-k141_2194615||full	0	5.0558844	0	0	0	0	0	0	0
KSD-k141_2203572||full	0	0	7.9551044	0	0	0	0	0	0
KSD-k141_2204543||full	0	0	3.2953427	0	0	0	0	0	0
KSD-k141_2208290||full	5.5596337	2.5690954	3.3511758	0	0	0	0	0	0
KSD-k141_2213251||full	0	12.633821	2.1412644	0	0	0	0	0	5.8175206
KSD-k141_2215738||full	0	0	0	0	0	0	0	0	0
KSD-k141_2218125||full	12.532993	0	0	0	0	0	0	0	0
KSD-k141_2221867||full	0	10.1529665	0	0	0	0	0	0	0
KSD-k141_2221965||full	11.504484	0	0	0	0	0	0	0	0
KSD-k141_2226108||full	0	2.8481069	0	0	0	0	0	0	0
KSD-k141_2226956||full	40.449303	21.717743	27.533068	62.965736	20.785301	12.445014	0	0	64.23996
KSD-k141_2233869||full	7.64668	2.048229	3.6466026	0	0	0	0	0	6.8004403
KSD-k141_2235315||full	0	6.35325	7.4152293	0	0	0	0	0	0
KSD-k141_2235739||full	0	2.1056993	0	0	0	0	0	0	0
KSD-k141_2236937||full	5.198689	9.719267	0	0	4.1621456	0	0	0	0
KSD-k141_2237386||full	9.698489	4.8351383	4.5443997	0	12.458558	11.117402	0	0	0
KSD-k141_2238941||full	0	3.1615534	3.3441956	0	0	0	0	0	0
KSD-k141_2239144||full	0	3.8080554	0	0	0	0	0	0	0
KSD-k141_2240491||full	0	0	4.525488	0	0	0	0	0	0
KSD-k141_2244192||full	0	0	6.728992	0	0	0	0	0	0
KSD-k141_2249871||full	0	3.7048457	0	0	0	0	0	0	0
KSD-k141_2250458||full	0	3.0576444	2.4162896	0	7.44099	0	0	0	0
KSD-k141_2250738||full	0	7.5479417	0	0	3.5157483	0	0	0	0
KSD-k141_2252594||full	0	0	12.069663	0	0	0	0	0	0
KSD-k141_2253753||full	0	0	0	0	0	3.7865863	0	0	0
KSD-k141_2257273||full	0	7.9331045	6.5286202	0	0	0	0	4.858401	0
KSD-k141_2258694||full	0	0	14.378011	0	0	0	0	0	0
KSD-k141_2260264||full	0	0	5.3865027	0	0	0	0	0	0
KSD-k141_2261056||full	6.675466	7.311382	0	0	0	0	34.784855	6.5706887	0
KSD-k141_2261470||full	0	3.24636	2.659088	0	0	0	0	0	0
KSD-k141_2263405||full	9.21696	0	0	0	6.5849304	0	0	8.017165	0
KSD-k141_2268453||full	0	0	1.6859772	0	0	0	0	0	0
KSD-k141_2277572||full	0	2.3786662	2.5326915	0	0	0	0	0	6.8892136
KSD-k141_2278480||full	0	7.436446	0	0	0	0	0	0	0
KSD-k141_2279415||full	0	0	4.232479	0	0	0	0	0	0
KSD-k141_2281074||full	0	3.8737845	0	0	0	0	0	0	0
KSD-k141_2282452||full	0	2.6060138	2.043686	0	2.7133176	0	0	0	0
KSD-k141_2302736||full	0	4.341258	5.7262464	0	0	0	0	0	0
KSD-k141_2303495||full	0	5.638192	2.0354435	0	0	0	0	0	0
KSD-k141_2307221||full	5.5153294	3.72445	2.8970387	0	5.08962	0	0	0	0
KSD-k141_2311660||full	0	0	20.700928	0	0	0	0	0	0
KSD-k141_2311974||full	0	0	3.9974432	0	0	0	0	0	0
KSD-k141_2312343||full	0	3.039105	0	0	0	0	0	0	0
KSD-k141_2314014||full	0	11.831062	3.514156	0	0	0	0	0	0
KSD-k141_2317427||full	0	4.3294253	2.0028512	0	0	0	0	0	0
KSD-k141_2317574||full	7.5100164	6.4133997	4.356764	0	0	0	0	0	8.350636
KSD-k141_2317791||full	0	2.7830784	3.7962565	0	0	0	0	0	0
KSD-k141_2322287||full	0	0	6.371046	0	0	0	0	0	0
KSD-k141_2323258||full	6.3338976	1.9088919	8.585067	0	0	0	0	0	0
KSD-k141_2325568||full	15.232398	0	0	0	0	0	0	0	0
KSD-k141_2334798||full	0	3.9977896	3.2847521	0	0	0	0	0	0
KSD-k141_2342592||full	0	2.2533276	0	0	0	0	0	0	0
KSD-k141_2347450||full	0	4.638479	3.2679105	0	0	4.9812016	9.2777405	6.201445	6.946091
KSD-k141_2349745||full	0	5.622664	2.22307	0	0	4.5935636	0	11.295496	0
KSD-k141_2351098||full	0	0	3.6158895	0	0	0	0	0	0
KSD-k141_2351925||full	0	5.4935856	0	0	0	0	0	0	0
KSD-k141_2352045||full	14.011368	0	0	0	0	0	0	0	0
KSD-k141_2352851||full	0	3.9606571	3.4651654	0	0	0	0	0	0
KSD-k141_2357018||full	0	8.9065895	0	0	0	0	0	0	0
KSD-k141_2360432||full	0	0	5.075517	0	0	0	0	0	0
KSD-k141_2361619||full	6.5835485	2.1805794	0	0	0	0	0	0	0
KSD-k141_2368042||full	10.63607	0	2.2364285	0	0	0	0	0	0
KSD-k141_2370806||full	0	0	3.8682697	0	0	0	0	0	0
KSD-k141_2370938||full	9.824396	7.610611	5.04644	0	14.277989	8.374239	0	4.5185556	13.645194
KSD-k141_2371885||full	0	2.158567	4.1700425	0	0	0	0	0	0
KSD-k141_2378937||full	6.034562	4.0339212	4.0122156	0	5.1000237	6.0670633	0	0	0
KSD-k141_2382343||full	0	0	9.580608	0	0	0	0	0	0
KSD-k141_2382813||full	0	1.5477159	6.0085797	0	0	4.2596364	0	3.8874803	0
KSD-k141_2383355||full	0	0	2.3692431	0	0	0	0	0	0
KSD-k141_2384113||full	0	3.774729	9.57858	0	0	0	0	0	0
KSD-k141_2384534||full	5.459941	2.2536213	3.7714047	0	15.433268	5.8178606	0	0	22.161839
KSD-k141_2387128||full	0	3.9208608	3.2561135	0	0	0	0	0	0
KSD-k141_2388321||full	0	0	2.6364877	0	0	0	0	0	0
KSD-k141_2394708||full	4.821619	6.1038294	0	0	8.624253	7.1559625	0	0	13.557863
KSD-k141_2405427||full	0	0	5.60897	0	3.68423	0	0	4.758406	7.491656
KSD-k141_2406836||full	0	4.353233	0	0	0	0	0	0	0
KSD-k141_2409619||full	0	0	6.9483404	0	0	0	0	0	0
KSD-k141_2410110||full	0	0	14.557564	0	0	0	0	0	0
KSD-k141_2427735||full	0	7.0489006	0	0	0	0	0	0	0
KSD-k141_2427822||full	0	5.5417576	0	0	0	0	0	0	0
KSD-k141_2430885||full	6.2483044	7.365833	0	19.406065	0	0	0	0	0
KSD-k141_2431877||full	12.905493	0	0	0	0	0	0	0	0
KSD-k141_2435438||full	7.5162587	3.644063	0	0	0	8.129553	0	0	0
KSD-k141_2437817||full	0	4.09011	2.1667066	0	0	0	0	0	0
KSD-k141_2440357||full	0	3.8859825	2.6203885	0	0	0	0	0	6.312388
KSD-k141_2442988||full	5.708849	11.025776	5.415531	0	6.2949753	7.016555	0	0	0
KSD-k141_2443811||full	5.259355	0	3.5913246	0	0	0	0	0	0
KSD-k141_2444552||full	0	4.288775	3.0063016	0	6.7724743	4.28349	0	0	0
KSD-k141_2454854||full	10.9088125	0	0	0	0	0	0	0	0
KSD-k141_2455308||full	0	5.0749025	0	0	0	0	0	0	0
KSD-k141_2456706||full	0	4.128514	0	0	0	0	0	0	0
KSD-k141_2457228||full	0	0	4.879225	0	0	0	0	0	0
KSD-k141_2470337||full	0	1.6058446	0	0	0	0	0	0	0
KSD-k141_2482736||full	0	2.682987	2.939273	0	0	0	0	0	13.642067
KSD-k141_2483292||full	0	3.4700933	3.1468847	0	6.2164435	5.805157	0	0	0
KSD-k141_2483637||full	0	0	3.421529	0	0	0	0	0	0
KSD-k141_2485383||full	4.2048955	2.665907	5.3811116	0	0	0	0	0	0
KSD-k141_2486196||full	0	2.8461647	2.0362258	0	0	0	0	0	0
KSD-k141_2489315||full	30.507795	0	0	0	0	0	0	0	0
KSD-k141_2493084||full	0	5.1884837	5.375589	0	0	0	0	0	0
KSD-k141_2493298||full	0	5.0979366	0	0	0	0	0	0	0
KSD-k141_2501338||full	0	2.7748792	3.2164812	0	0	3.7084653	0	0	0
KSD-k141_2504652||full	3.7631745	0	6.468387	0	0	0	0	0	0
KSD-k141_2507481||full	4.640271	34.52447	0	0	0	0	0	0	0
KSD-k141_2508221||full	0	2.96273	8.296343	0	0	0	0	0	0
KSD-k141_2508840||full	0	0	2.4015357	0	4.4119773	4.7209206	0	0	0
KSD-k141_2509739||full	0	9.622961	8.250273	0	0	0	0	0	0
KSD-k141_2531006||full	0	4.0443587	3.2312667	0	0	0	0	0	0
KSD-k141_2533189||full	0	0	6.6451573	0	0	0	0	0	0
KSD-k141_2425733||full	0	11.969388	4.314801	0	0	0	0	0	0
KSD-k141_2462674||full	5.8136654	7.040964	3.956822	0	10.260486	8.38284	0	0	12.534334
KSD-k141_2542958||full	0	3.530476	0	0	0	0	0	0	0
KSD-k141_2547049||full	0	5.1228952	0	0	0	0	0	0	0
KSD-k141_2552077||full	0	2.843731	4.0712247	0	0	0	0	0	0
KSD-k141_2556190||full	3.9995162	3.5374775	0	0	0	7.149408	0	0	0
KSD-k141_2563748||full	0	2.622653	2.301654	0	0	0	0	0	0
KSD-k141_2563794||full	0	0	13.82671	0	0	0	0	0	0
KSD-k141_2575696||full	0	2.1264527	0	0	0	0	0	0	0
KSD-k141_2581027||full	0	3.9875867	3.1628633	0	0	0	0	0	0
KSD-k141_2582381||full	0	5.5336814	0	0	0	0	0	0	0
KSD-k141_2584496||full	10.018205	0	0	0	0	0	0	0	5.1153755
KSD-k141_2588334||full	0	2.78903	2.774023	0	0	0	0	0	0
KSD-k141_2591016||full	0	3.8831925	9.405831	0	0	0	0	12.665206	6.5675907
KSD-k141_2610790||full	0	3.7211385	0	0	0	0	0	0	0
KSD-k141_2619178||full	0	4.9236016	0	0	0	0	0	0	0
KSD-k141_2623851||full	0	0	4.8668694	0	0	0	0	0	0
KSD-k141_2630623||full	4.96596	4.5941257	0	0	0	0	0	0	0
KSD-k141_2631876||full	0	0	3.9978113	0	0	0	0	0	0
KSD-k141_2632459||full	5.5937767	3.2872698	3.5556703	0	0	0	0	0	0
KSD-k141_2643468||full	0	4.7997203	0	0	0	0	0	0	0
KSD-k141_2649574||full	0	0	4.7155385	0	0	0	0	0	0
KSD-k141_2652263||full	0	3.179069	0	0	0	0	0	0	0
KSD-k141_2652722||full	0	2.4296908	3.8742595	0	0	0	0	0	0
KSD-k141_2657546||full	0	9.931018	0	0	0	0	0	0	0
KSD-k141_2659920||full	0	0	5.79237	0	0	0	0	0	0
KSD-k141_2660374||full	0	0	5.942135	0	0	0	0	6.3819456	0
KSD-k141_2666364||full	0	4.522674	3.4584007	0	5.060166	7.2177305	0	0	0
KSD-k141_2666836||full	7.499584	0	0	0	0	0	0	0	0
KSD-k141_2687919||full	0	0	6.2847414	0	0	0	0	0	0
KSD-k141_2688554||full	0	4.5165944	0	0	0	0	0	0	0
KSD-k141_2706401||full	0	0	7.053758	0	0	0	0	0	0
KSD-k141_2710101||full	3.3836026	0	3.1149206	0	0	0	0	0	0
KSD-k141_2711298||full	0	5.7471695	2.6152759	0	0	10.1486435	0	0	0
KSD-k141_2714984||full	0	6.909688	2.654018	0	0	5.891246	0	0	0
KSD-k141_2718820||full	0	1.9569362	2.4561796	0	0	0	0	0	0
KSD-k141_2720500||full	0	7.007593	2.9870944	0	0	0	0	0	0
KSD-k141_2721361||full	4.7818	0	3.7286205	0	0	0	0	0	0
KSD-k141_2722454||full	0	7.4141006	2.0876753	0	0	0	0	0	0
KSD-k141_2724778||full	4.4216065	10.094594	1.6707276	0	0	0	0	0	0
KSD-k141_2725369||full	0	1.8446752	1.983513	0	0	0	0	0	0
KSD-k141_2725784||full	3.9595377	2.2293046	4.9273543	0	0	0	0	0	0
KSD-k141_2726630||full	0	3.761494	10.643224	0	0	0	8.18333	9.239403	0
KSD-k141_2732400||full	0	3.119816	3.482992	0	0	0	0	0	0
KSD-k141_2738186||full	10.573629	0	1.9453126	0	0	0	0	0	0
KSD-k141_2739459||full	0	5.631654	0	0	0	0	0	0	0
KSD-k141_2740499||full	4.5337806	4.3483872	2.1387312	0	0	0	0	0	0
KSD-k141_2744525||full	0	2.9992127	1.754048	0	0	0	0	0	0
KSD-k141_2749883||full	0	3.2184043	4.991525	0	0	0	0	0	0
KSD-k141_2750497||full	0	3.3837228	0	0	0	0	0	0	0
KSD-k141_2750920||full	4.272957	1.5312064	3.0011418	0	0	0	0	0	21.580908
KSD-k141_2752966||full	0	4.206367	8.545499	0	0	3.5315397	0	0	11.824517
KSD-k141_2756160||full	0	5.17391	3.327201	0	0	0	0	0	0
KSD-k141_2758376||full	6.79041	3.517644	5.2032194	32.04019	7.3249693	8.496986	0	0	0
KSD-k141_2762104||full	0	0	5.5251474	0	0	0	0	0	0
KSD-k141_2773179||full	0	2.8434	1.953764	0	0	0	0	0	0
KSD-k141_2776347||full	0	5.164908	1.765884	0	5.3250594	14.487911	0	0	0
KSD-k141_2776931||full	0	3.981613	0	0	0	0	0	0	0
KSD-k141_2778610||full	0	8.635195	7.399065	0	0	0	0	0	0
KSD-k141_2779495||full	3.8575673	7.162174	1.7967631	0	0	3.1731896	0	0	8.583883
KSD-k141_2787945||full	0	5.7771454	5.2107134	0	0	0	0	0	0
KSD-k141_2788027||full	0	0	48.29929	0	0	0	0	0	0
KSD-k141_2792801||full	0	1.3985639	1.4374065	0	0	0	0	0	0
KSD-k141_2795824||full	3.686443	2.8298542	2.8146276	0	0	0	0	0	0
KSD-k141_2796837||full	0	0	10.068892	0	0	0	0	0	0
KSD-k141_2797920||full	0	0	6.856088	0	0	0	0	0	0
KSD-k141_2798100||full	0	5.5735273	2.3775618	0	0	0	0	0	0
KSD-k141_2798645||full	0	0	6.9245443	0	0	0	0	0	0
KSD-k141_2799113||full	0	4.104993	7.364493	0	0	0	0	0	0
KSD-k141_2799238||full	3.5278835	5.4977236	5.5491514	0	0	0	0	0	0
KSD-k141_2799753||full	0	2.1826475	2.1709032	0	0	0	0	0	0
KSD-k141_2802510||full	0	9.740637	0	0	0	0	0	0	0
KSD-k141_2805412||full	0	12.731783	0	0	0	0	0	0	0
KSD-k141_2816626||full	0	5.356403	0	0	0	0	0	0	0
KSD-k141_2824454||full	0	9.481321	2.269325	0	0	9.462772	0	0	0
KSD-k141_2826069||full	0	2.9504042	2.3651426	0	0	5.6356106	0	0	0
KSD-k141_2831050||full	0	0	5.1464195	0	0	0	0	0	0
KSD-k141_2833794||full	0	6.3691607	0	0	0	0	0	0	0
KSD-k141_2835434||full	0	4.4896317	2.7454395	0	5.964308	10.108223	0	0	0
KSD-k141_2838835||full	0	3.9656067	3.1207402	0	0	0	0	0	0
KSD-k141_2839103||full	0	0	14.027204	0	0	0	0	0	7.3017445
KSD-k141_2839752||full	0	8.869807	0	0	0	0	31.048418	0	0
KSD-k141_2841738||full	0	10.315675	0	0	0	0	0	0	0
KSD-k141_2855217||full	0	2.9018586	0	0	0	0	0	0	0
KSD-k141_2862996||full	0	4.267395	0	0	0	0	0	0	0
KSD-k141_2865923||full	0	13.201259	0	18.550089	0	0	0	0	0
KSD-k141_2866942||full	0	5.9235253	2.5598214	0	0	0	0	0	0
KSD-k141_2872240||full	0	8.552604	2.549374	0	0	0	0	0	0
KSD-k141_2872707||full	3.1620178	3.7800548	4.5534334	0	3.9083688	0	0	0	6.6130266
KSD-k141_2875195||full	0	15.772974	3.1715553	0	0	0	0	0	0
KSD-k141_2880742||full	27.244461	2.9970875	0	0	0	0	0	0	0
KSD-k141_2880779||full	3.9699383	6.0949516	10.617636	0	4.929912	8.204378	0	0	0
KSD-k141_2883516||full	3.4246852	3.4763994	6.08967	0	7.900865	9.314897	0	0	0
KSD-k141_2885704||full	5.4054775	7.7833834	0	0	0	0	0	0	0
KSD-k141_2887564||full	0	4.607449	2.858002	0	0	0	0	0	0
KSD-k141_2892672||full	0	4.4830875	2.79745	0	0	0	0	0	0
KSD-k141_2896352||full	0	4.457972	0	0	0	0	0	0	0
KSD-k141_2897474||full	8.491358	4.021445	5.16971	0	0	3.5033624	0	0	9.847523
KSD-k141_2897618||full	12.003499	0	0	0	0	0	0	0	0
KSD-k141_2901005||full	0	3.7560592	0	0	0	0	0	0	0
KSD-k141_2905823||full	0	2.5586283	2.62969	0	0	0	0	0	0
KSD-k141_2909797||full	0	3.647716	2.8938327	0	0	0	0	0	0
KSD-k141_2913146||full	3.7359474	1.8482419	20.405098	0	0	0	0	11.576231	11.766806
KSD-k141_2919637||full	23.854166	0	0	0	0	0	0	0	0
KSD-k141_2924034||full	0	10.39721	3.3662188	0	0	0	0	0	6.679274
KSD-k141_2927031||full	0	7.843866	4.7095385	0	0	0	0	0	0
KSD-k141_2927343||full	0	4.212101	2.389288	0	0	0	0	0	0
KSD-k141_2927824||full	7.519689	0	3.74698	0	0	0	0	7.902667	0
KSD-k141_2932519||full	3.5037277	2.101013	0	0	0	0	0	0	0
KSD-k141_2935373||full	0	5.096074	2.0201156	0	2.43668	3.6757543	0	0	0
KSD-k141_2936478||full	0	2.4601002	4.330731	0	0	3.5988111	0	0	0
KSD-k141_2939583||full	0	3.5395536	3.488504	0	0	0	0	0	0
KSD-k141_2945251||full	0	0	5.6225753	0	0	0	0	0	0
KSD-k141_2949610||full	3.7397966	2.7197149	0	0	0	0	0	0	0
KSD-k141_2950286||full	0	0	3.525165	0	0	0	0	0	0
KSD-k141_2951848||full	0	0	3.1738925	0	0	0	0	0	0
KSD-k141_2953572||full	4.2610292	2.5425842	14.146053	0	6.2510877	7.273348	0	0	18.76555
KSD-k141_2963826||full	0	4.523051	0	0	0	0	0	0	0
KSD-k141_2964140||full	5.0496106	2.6230423	7.8702674	0	0	0	0	12.680927	6.584057
KSD-k141_2969073||full	0	0	6.7494464	0	0	0	0	0	0
KSD-k141_2974860||full	4.513717	2.4136307	4.705262	0	0	0	0	0	0
KSD-k141_2976566||full	10.291982	3.3982263	8.984654	0	4.2939253	0	0	0	0
KSD-k141_2977160||full	5.7587786	23.243355	1.7008951	0	0	0	0	0	8.361985
KSD-k141_2977608||full	0	4.4228783	6.9942207	0	0	0	0	0	0
KSD-k141_2978265||full	4.734287	5.228174	2.177254	0	8.728739	0	0	6.9966617	0
KSD-k141_2983773||full	0	8.709105	4.364438	0	0	0	0	0	0
KSD-k141_2997535||full	11.09111	6.196625	0	0	0	0	0	0	7.362172
KSD-k141_3003622||full	2.6684914	6.181245	0	0	0	0	0	8.732992	0
KSD-k141_3005779||full	0	4.1396003	0	0	0	0	0	0	0
KSD-k141_3011712||full	0	19.272861	0	0	0	0	0	0	9.00028
KSD-k141_3013002||full	0	3.555118	3.9221725	0	0	0	0	0	0
KSD-k141_3014789||full	18.964897	0	0	0	0	4.6771593	0	0	0
KSD-k141_2884177||lt2gene	0	0	5.9465795	0	0	0	0	0	0
KSD-k141_3019340||full	0	0	4.671938	0	0	0	0	0	0
KSD-k141_3020540||full	7.8557982	5.248778	0	0	0	0	0	0	0
KSD-k141_3020919||full	0	5.345335	0	0	0	0	0	0	0
KSD-k141_3021254||full	0	5.076339	0	0	0	0	0	0	0
KSD-k141_3026423||full	0	6.4068193	4.9240856	0	0	0	0	14.067469	0
KSD-k141_3030415||full	0	5.7306404	8.976505	0	0	0	0	0	0
KSD-k141_3031228||full	0	7.8987145	8.204091	0	0	0	0	0	0
KSD-k141_3032113||full	0	3.3138406	2.3072069	0	0	5.8481727	0	0	0
KSD-k141_3033351||full	5.1196523	0	0	0	0	0	0	0	0
KSD-k141_3035382||full	0	4.1047287	1.9042175	0	0	3.1307564	0	0	0
KSD-k141_3043895||full	0	3.7041314	0	0	0	0	0	0	0
KSD-k141_3052080||full	0	5.637918	0	0	0	0	0	0	6.620379
KSD-k141_3055992||full	0	0	4.8373365	0	0	0	0	0	0
KSD-k141_3057072||full	12.160231	0	0	0	0	0	0	0	0
KSD-k141_3066943||full	0	0	9.89025	0	0	0	0	0	0
KSD-k141_3069775||full	0	8.5558605	13.492388	0	0	0	0	8.339394	7.9791985
KSD-k141_3070338||full	0	6.320799	2.0289183	0	0	0	0	0	0
KSD-k141_3079241||full	0	3.5634944	3.2099507	0	3.8677323	3.286508	0	0	7.4794626
KSD-k141_3079499||full	0	2.0917487	0	0	0	0	0	0	0
KSD-k141_3081167||full	0	17.272936	0	0	0	0	0	0	0
KSD-k141_3082846||full	5.0293574	0	10.699558	0	0	0	0	0	0
KSD-k141_3086778||full	0	2.6177716	13.649628	0	0	0	0	0	0
KSD-k141_3091163||full	0	6.3572097	3.0731916	0	0	0	0	0	0
KSD-k141_3098710||full	0	10.1417465	9.064513	0	0	0	0	0	0
KSD-k141_3098775||full	3.7239873	2.9868412	1.7514242	0	0	0	0	0	0
KSD-k141_3099901||full	0	8.481164	0	0	0	0	0	0	0
KSD-k141_3102314||full	0	0	3.315421	0	3.337805	0	0	5.3260355	4.889808
KSD-k141_3105621||full	6.7960644	0	0	0	0	0	0	0	0
KSD-k141_3109510||full	7.4948664	7.055417	4.909206	0	0	0	0	0	0
KSD-k141_3117639||full	0	4.5658064	3.362264	0	0	0	0	0	5.2594347
KSD-k141_3126050||full	0	0	7.172728	0	0	0	0	0	0
KSD-k141_3126692||full	0	4.244837	0	0	0	0	0	0	0
KSD-k141_3129572||full	0	3.2038927	0	0	0	0	0	0	0
KSD-k141_3136676||full	0	5.904467	0	0	0	0	0	0	0
KSD-k141_3137498||full	0	0	4.8195925	0	0	0	0	0	0
KSD-k141_3142230||full	0	4.3746624	3.979232	0	6.199576	5.582641	0	4.702981	8.318765
KSD-k141_3146257||full	0	2.8942938	2.0617864	0	0	0	0	0	0
KSD-k141_3149400||full	11.470089	0	0	0	0	0	0	0	0
KSD-k141_3155033||full	0	0	3.8725162	0	0	0	0	0	0
KSD-k141_3157042||full	18.45012	0	0	0	0	0	0	0	0
KSD-k141_3157162||full	0	6.57844	18.60678	0	0	0	0	6.596317	12.313962
KSD-k141_3158952||full	0	0	14.951877	0	0	0	0	0	0
KSD-k141_3159525||full	0	2.6133456	0	0	0	0	0	0	0
KSD-k141_3160315||full	0	0	7.62264	0	5.2697277	0	0	0	0
KSD-k141_3165179||full	0	2.1416109	3.0125523	0	0	4.024167	0	4.7120767	0
KSD-k141_3169958||full	0	0	5.810448	0	0	0	0	0	0
KSD-k141_3170383||full	0	10.690457	0	0	0	0	0	0	0
KSD-k141_3179133||full	0	0	5.2198157	0	0	0	0	0	0
KSD-k141_3189452||full	0	1.900453	3.1674078	0	12.861582	8.216743	0	0	0
KSD-k141_3194681||full	0	5.00642	0	0	0	0	0	0	0
KSD-k141_3195464||full	3.6978726	6.1719956	14.41153	0	0	0	0	7.5444016	12.675458
KSD-k141_3196004||full	0	0	10.627323	0	0	0	0	0	0
KSD-k141_3199860||full	0	3.3439567	2.8178308	0	0	0	0	0	0
KSD-k141_3200911||full	3.9934664	0	2.4831536	0	0	0	0	0	0
KSD-k141_3204681||full	0	2.2330887	9.05341	0	0	5.8631973	0	0	0
KSD-k141_3206056||full	0	3.5056498	3.0343032	0	4.3012843	0	12.9196205	6.1137233	0
KSD-k141_3212052||full	68.51955	0	0	0	0	0	0	0	0
KSD-k141_3213097||full	0	0	5.1658382	0	0	0	0	0	0
KSD-k141_3213528||full	12.500386	0	0	0	0	0	0	0	0
KSD-k141_3213737||full	0	5.5384045	0	0	0	0	0	0	0
KSD-k141_3220872||full	0	3.1294835	5.617944	0	0	0	0	0	0
KSD-k141_3223765||full	0	0	6.218684	0	0	0	0	0	0
KSD-k141_3224001||full	4.0331306	9.002798	0	0	3.7907503	0	0	0	0
KSD-k141_3226290||full	0	2.6370265	11.844182	0	12.163762	0	0	9.619293	0
KSD-k141_3232392||full	16.13975	7.35917	2.2699938	0	0	0	0	0	0
KSD-k141_3232964||full	0	0	3.2952712	0	0	0	0	0	0
KSD-k141_3233549||full	0	8.139031	0	0	0	0	0	0	0
KSD-k141_3235469||full	0	0	12.559776	0	0	0	0	0	0
KSD-k141_3238046||full	5.6922517	0	3.2264512	0	3.0309055	9.552525	0	0	0
KSD-k141_3242334||full	0	0	5.9377074	0	0	0	0	0	0
KSD-k141_3243583||full	0	2.9971967	5.8201833	0	0	0	0	0	0
KSD-k141_3248396||full	0	2.9501753	0	0	5.2019134	0	0	0	0
KSD-k141_3248645||full	6.2220707	3.9278772	17.814745	0	5.3164916	9.439225	0	0	0
KSD-k141_3251389||full	0	4.6426616	3.7888665	0	0	0	0	0	0
KSD-k141_3260276||full	0	11.13188	0	0	0	0	0	0	0
KSD-k141_3263620||full	0	3.4028625	3.7769644	0	3.6713455	6.662093	0	4.4307976	0
KSD-k141_3263634||full	0	9.803712	7.5541925	0	0	0	0	0	0
KSD-k141_3277740||full	9.395232	0	0	0	0	0	0	0	0
KSD-k141_3297163||full	0	0	6.856308	0	4.2554235	11.83885	0	0	8.449566
KSD-k141_3297577||full	0	5.547268	0	0	0	0	0	0	0
KSD-k141_3298093||full	22.069664	0	0	0	0	0	0	0	0
KSD-k141_3303367||full	0	5.8771305	0	0	0	0	0	0	0
KSD-k141_3305311||full	9.214348	0	0	0	0	0	0	0	0
KSD-k141_3305884||full	0	6.8040986	2.9242232	0	0	0	9.90818	0	0
KSD-k141_3306357||full	0	4.2703333	4.292541	17.976177	3.5356483	0	0	4.314736	0
KSD-k141_3312698||full	9.399365	0	0	0	0	0	0	0	0
KSD-k141_3313644||full	7.7206473	4.4501963	6.0602407	0	0	0	0	0	0
KSD-k141_3313876||full	0	6.664097	0	0	0	0	0	0	0
KSD-k141_3316582||full	0	5.6386085	0	0	0	0	0	0	0
KSD-k141_3321918||full	0	10.654221	7.588453	0	0	6.660235	0	0	5.7173953
KSD-k141_3324236||full	0	2.325063	1.9341348	0	4.005321	4.433287	0	0	0
KSD-k141_3325110||full	0	1.6643572	2.302043	0	0	0	0	0	0
KSD-k141_3327181||full	10.428454	7.3716745	9.7504225	0	0	0	0	0	0
KSD-k141_3327538||full	0	0	4.3398037	0	0	0	0	0	0
KSD-k141_3328969||full	0	3.1566775	1.1417063	0	0	0	0	0	0
KSD-k141_3332890||full	0	0	2.5853448	0	0	0	0	0	0
KSD-k141_3342787||full	0	0	6.340112	0	0	7.0929594	0	0	0
KSD-k141_3342911||full	0	6.620824	1.6785799	0	0	4.0766015	0	0	0
KSD-k141_3351310||full	0	4.0308127	0	0	0	0	0	0	0
KSD-k141_3351997||full	0	4.3907046	1.538403	0	3.9675891	0	0	0	0
KSD-k141_3359394||full	0	13.961644	1.9229089	0	0	0	0	0	0
