	C0_1_V	C0_2_V	C63_1_V	C63_2_V
KSW-megahit_k141_855218||full	6.44204964705522	4.65417222651686	4.39817038358999	5.32109354667995
KSW-megahit_k141_999329||full	2.23915752259752	4.44053140524565	6.48586943905951	4.69229377714692
KSW-megahit_k141_963465||full	6.3110047976462	5.00078212983361	4.58721093789152	4.309916487109
KSW-megahit_k141_203242||full	3.6672964896266	4.1851048574067	4.49606873489519	4.11867247400423
KSW-megahit_k141_276132||full	3.95722287017661	5.14602264102238	4.39817038358999	5.62336090647237
KSW-megahit_k141_565230||full	6.35603085554964	5.79658804805441	6.26465301241096	6.81871006883019
KSW-megahit_k141_927343||full	4.70866848685379	4.44053140524565	5.26667086784035	4.21789795860652
KSW-megahit_k141_890814||full	2.23915752259752	3.41680699207649	3.01838327880068	6.62992089801371
KSW-megahit_k141_493329||full	6.16675325530687	5.39773948662535	4.67252712324529	4.93514880692062
KSW-megahit_k141_927447||full	5.28433397679148	2.23915752259752	5.21192334021091	6.13251883212722
KSW-megahit_k141_240094||full	7.20214770481908	6.24101275570076	8.03313425248631	7.50821775604338
KSW-megahit_k141_276497||full	4.19021584094365	4.65417222651686	3.74704344404041	3.76085069601665
KSW-megahit_k141_167794||full	11.5001398900544	12.1507955792943	10.2377640785866	9.90779868345787
KSW-megahit_k141_891200||full	3.26875536235695	4.44053140524565	5.51232676144151	4.93514880692062
KSW-megahit_k141_22382||full	6.93236150210496	6.97292839792759	5.83363931297639	6.39280335031916
KSW-megahit_k141_964116||full	3.26875536235695	5.27752952338248	5.41914580128668	5.58893143432309
KSW-megahit_k141_22479||full	9.16438167219613	10.7241709413546	8.20859606546231	5.68980722225249
KSW-megahit_k141_856023||full	5.08185847432433	4.65417222651686	5.37013710962348	4.69229377714692
KSW-megahit_k141_421207||full	2.23915752259752	2.23915752259752	3.55879335941547	7.47121982573469
KSW-megahit_k141_710788||full	6.672911201624	8.44489786190804	5.09552920124823	4.62412046986146
KSW-megahit_k141_494072||full	3.26875536235695	4.65417222651686	4.90027736253153	6.03405089127076
KSW-megahit_k141_277152||full	8.57222804990642	9.72084522214935	7.72196600627418	6.62992089801371
KSW-megahit_k141_638767||full	3.6672964896266	2.23915752259752	3.90817403601679	4.21789795860652
KSW-megahit_k141_530225||full	7.25052778147731	7.39988671766466	7.89451445457965	8.66363891036998
KSW-megahit_k141_746559||full	4.19021584094365	4.44053140524565	3.55879335941547	4.81912025585016
KSW-megahit_k141_131135||full	6.00630292583265	5.79658804805441	4.82851015656787	5.36261870353223
KSW-megahit_k141_674985||full	5.1867669940486	5.61116466959884	6.53071598486893	7.49905696509882
KSW-megahit_k141_95765||full	3.6672964896266	4.1851048574067	4.96847688528346	4.11867247400423
KSW-megahit_k141_746711||full	5.28433397679148	3.41680699207649	5.64149804169029	4.0108358694967
KSW-megahit_k141_277403||full	4.3867302291115	5.00078212983361	5.31935764581905	4.98968347445267
KSW-megahit_k141_603385||full	2.23915752259752	2.23915752259752	3.90817403601679	2.23915752259752
KSW-megahit_k141_494444||full	7.96669950950332	9.52643159644692	8.6997146577607	7.86262815585014
KSW-megahit_k141_965068||full	2.23915752259752	5.14602264102238	5.93758303064066	4.98968347445267
KSW-megahit_k141_603651||full	5.08185847432433	5.27752952338248	4.58721093789152	3.43842987134302
KSW-megahit_k141_856977||full	5.61832351740747	5.88095110340132	5.64149804169029	5.90057123486696
KSW-megahit_k141_1001132||full	2.23915752259752	3.41680699207649	3.74704344404041	6.10853064737492
KSW-megahit_k141_458646||full	6.11524588617322	7.18578260100877	6.18261072385858	3.43842987134302
KSW-megahit_k141_892438||full	3.26875536235695	5.50848110958901	5.79723364878628	5.78398383995801
KSW-megahit_k141_965246||full	4.70866848685379	2.23915752259752	3.55879335941547	3.6118109478072
KSW-megahit_k141_131680||full	5.4611978727899	5.50848110958901	5.68206305445178	6.08413296702961
KSW-megahit_k141_820612||full	5.4611978727899	5.61116466959884	4.96847688528346	5.36261870353223
KSW-megahit_k141_59708||full	8.18142655136024	5.96059524894663	7.86860599782938	8.03093170638027
KSW-megahit_k141_892494||full	3.95722287017661	4.65417222651686	3.90817403601679	4.47636514834645
KSW-megahit_k141_639544||full	5.88835115302441	5.39773948662535	4.96847688528346	3.76085069601665
KSW-megahit_k141_59788||full	5.69079444756632	5.14602264102238	5.75987141607265	5.04214513889523
KSW-megahit_k141_169402||full	2.23915752259752	3.41680699207649	3.74704344404041	5.92828540017728
KSW-megahit_k141_422211||full	8.28949435657503	9.01691779506764	8.64989532091495	8.00528885990373
KSW-megahit_k141_494952||full	3.95722287017661	3.86398464604909	4.75275924317775	4.62412046986146
KSW-megahit_k141_23720||full	5.37554562538683	5.00078212983361	5.37013710962348	5.68980722225249
KSW-megahit_k141_567326||full	6.06181282443553	5.96059524894663	5.68206305445178	6.2467719321511
KSW-megahit_k141_23748||full	4.19021584094365	4.1851048574067	4.17695719241538	3.6118109478072
KSW-megahit_k141_711996||full	6.44204964705522	5.96059524894663	7.19148801710146	7.80433833586205
KSW-megahit_k141_169584||full	6.77576901641935	5.14602264102238	3.90817403601679	3.6118109478072
KSW-megahit_k141_965621||full	5.88835115302441	6.6290244709193	7.16332960972372	7.85546953555969
KSW-megahit_k141_242022||full	4.55741693058923	4.44053140524565	3.32852793903488	3.89247331554864
KSW-megahit_k141_531303||full	5.1867669940486	2.23915752259752	5.93758303064066	6.00833538228732
KSW-megahit_k141_676004||full	3.6672964896266	5.14602264102238	4.82851015656787	4.93514880692062
KSW-megahit_k141_205479||full	4.96836376595033	5.88095110340132	5.72150019219042	7.7666726850246
KSW-megahit_k141_892936||full	6.77576901641935	6.10767079697873	6.26465301241096	4.75718791168601
KSW-megahit_k141_242064||full	6.21647002635221	7.21838783632802	5.26667086784035	5.87230727384692
KSW-megahit_k141_531383||full	5.61832351740747	4.65417222651686	4.58721093789152	4.75718791168601
KSW-megahit_k141_350596||full	3.26875536235695	3.86398464604909	2.23915752259752	4.21789795860652
KSW-megahit_k141_495534||full	5.1867669940486	5.70690241504552	5.09552920124823	6.03405089127076
KSW-megahit_k141_784966||full	3.26875536235695	5.39773948662535	6.77384015993302	5.72189839988621
KSW-megahit_k141_531799||full	4.96836376595033	5.27752952338248	4.49606873489519	4.47636514834645
KSW-megahit_k141_423091||full	6.70802162054297	7.48272284508295	4.04992772579181	4.11867247400423
KSW-megahit_k141_676630||full	5.08185847432433	5.27752952338248	5.21192334021091	4.309916487109
KSW-megahit_k141_495821||full	6.99051711946781	7.58624571994316	7.36220684410943	7.17012240142947
KSW-megahit_k141_785172||full	6.93236150210496	5.79658804805441	7.20536334716728	8.44267738999052
KSW-megahit_k141_459838||full	5.08185847432433	5.00078212983361	5.9037708720843	4.39579459014771
KSW-megahit_k141_893681||full	6.93236150210496	7.75123938405248	7.48100739840442	6.59589516480565
KSW-megahit_k141_97547||full	5.7597426934505	7.65928174995899	7.83332073057064	6.86227219026086
KSW-megahit_k141_676888||full	3.26875536235695	4.1851048574067	6.39173766718708	5.2341612204572
KSW-megahit_k141_97555||full	16.3435154865909	15.145000034255	16.0447487128639	15.3778158137214
KSW-megahit_k141_748622||full	8.56268748498298	10.0766722974729	6.23782472841688	6.41250126927286
KSW-megahit_k141_170634||full	6.16675325530687	5.79658804805441	5.15494174773325	3.43842987134302
KSW-megahit_k141_858465||full	8.56268748498298	9.23159649070143	7.46955864145208	6.695645567262
KSW-megahit_k141_460034||full	5.1867669940486	5.50848110958901	5.51232676144151	5.18858139328051
KSW-megahit_k141_460060||full	7.67939574505907	7.56105392629544	7.06019702874306	7.21558861765774
KSW-megahit_k141_1002640||full	5.28433397679148	6.10767079697873	5.55670751703095	5.87230727384692
KSW-megahit_k141_170680||full	3.95722287017661	5.79658804805441	6.57420352825507	6.00833538228732
KSW-megahit_k141_387545||full	4.3867302291115	3.86398464604909	6.09557539214632	5.98214802989312
KSW-megahit_k141_460164||full	6.21647002635221	4.83844739956246	5.09552920124823	4.21789795860652
KSW-megahit_k141_713293||full	4.70866848685379	6.89435342580557	7.60128185024677	7.57076248500346
KSW-megahit_k141_61250||full	2.23915752259752	4.1851048574067	5.97061181867495	4.39579459014771
KSW-megahit_k141_496335||full	7.90761997582012	7.53541384345682	8.36500459510788	8.37921679644946
KSW-megahit_k141_930763||full	2.23915752259752	4.83844739956246	4.29232356017271	3.89247331554864
KSW-megahit_k141_894151||full	4.96836376595033	3.86398464604909	4.04992772579181	3.6118109478072
KSW-megahit_k141_858963||full	5.08185847432433	4.83844739956246	4.04992772579181	4.47636514834645
KSW-megahit_k141_279926||full	4.55741693058923	4.44053140524565	4.29232356017271	3.76085069601665
KSW-megahit_k141_25419||full	5.88835115302441	4.1851048574067	4.17695719241538	4.11867247400423
KSW-megahit_k141_61572||full	2.23915752259752	2.23915752259752	4.17695719241538	5.14146195912926
KSW-megahit_k141_532805||full	3.26875536235695	2.23915752259752	3.01838327880068	2.94461696493448
KSW-megahit_k141_606007||full	3.26875536235695	5.00078212983361	5.03346061912585	4.69229377714692
KSW-megahit_k141_606014||full	3.95722287017661	5.27752952338248	5.68206305445178	5.84347096943823
KSW-megahit_k141_749414||full	4.19021584094365	5.39773948662535	4.96847688528346	5.51745202405882
KSW-megahit_k141_859263||full	5.1867669940486	4.44053140524565	5.51232676144151	5.98214802989312
KSW-megahit_k141_316942||full	3.6672964896266	4.65417222651686	4.29232356017271	4.75718791168601
KSW-megahit_k141_713943||full	4.19021584094365	5.27752952338248	4.17695719241538	2.94461696493448
KSW-megahit_k141_317093||full	2.23915752259752	2.23915752259752	5.59973753156426	6.1793205943433
KSW-megahit_k141_317167||full	7.01873647905972	5.79658804805441	5.26667086784035	5.48030878949065
KSW-megahit_k141_243944||full	4.3867302291115	5.27752952338248	6.23782472841688	5.04214513889523
KSW-megahit_k141_967762||full	7.10021869598974	6.52844726640221	5.75987141607265	6.52532457681614
KSW-megahit_k141_207565||full	2.23915752259752	5.00078212983361	5.51232676144151	4.81912025585016
KSW-megahit_k141_931565||full	3.26875536235695	3.86398464604909	4.67252712324529	5.32109354667995
KSW-megahit_k141_967863||full	11.1624331865588	12.3467542892184	10.2595178965428	7.91865224799574
KSW-megahit_k141_497393||full	8.92478409785244	9.98499157552035	6.65741596868879	4.87836240013397
KSW-megahit_k141_280753||full	4.19021584094365	3.86398464604909	5.26667086784035	5.68980722225249
KSW-megahit_k141_606662||full	7.40810105037448	6.03602593688793	6.48586943905951	5.09269138897802
KSW-megahit_k141_823402||full	7.9226183895234	7.04743307966514	6.86413791865512	6.08413296702961
KSW-megahit_k141_353108||full	5.54194316562201	5.50848110958901	4.49606873489519	4.55229336212944
KSW-megahit_k141_425291||full	3.26875536235695	4.44053140524565	5.9037708720843	5.58893143432309
KSW-megahit_k141_134725||full	3.95722287017661	4.44053140524565	4.04992772579181	4.81912025585016
KSW-megahit_k141_461677||full	6.3110047976462	6.76780302671942	6.71680690578434	7.78185726071041
KSW-megahit_k141_425355||full	5.88835115302441	2.23915752259752	5.93758303064066	6.05931142820218
KSW-megahit_k141_606900||full	3.6672964896266	4.1851048574067	4.75275924317775	4.93514880692062
KSW-megahit_k141_1004325||full	4.55741693058923	7.70599386727121	7.4228314776527	6.78891763266783
KSW-megahit_k141_389180||full	6.80848165092828	5.79658804805441	5.26667086784035	6.13251883212722
KSW-megahit_k141_244907||full	6.52319988764683	5.39773948662535	4.17695719241538	4.69229377714692
KSW-megahit_k141_534134||full	3.26875536235695	5.00078212983361	6.34224803590031	4.98968347445267
KSW-megahit_k141_462019||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-megahit_k141_99768||full	4.55741693058923	4.44053140524565	2.23915752259752	3.22736465344532
KSW-megahit_k141_425684||full	4.3867302291115	4.1851048574067	4.17695719241538	4.69229377714692
KSW-megahit_k141_1004686||full	5.88835115302441	5.96059524894663	6.61641239657501	6.20215946627844
KSW-megahit_k141_860681||full	3.6672964896266	4.65417222651686	4.58721093789152	5.51745202405882
KSW-megahit_k141_389398||full	5.37554562538683	3.86398464604909	3.01838327880068	4.75718791168601
KSW-megahit_k141_607341||full	3.6672964896266	5.88095110340132	5.37013710962348	4.11867247400423
KSW-megahit_k141_172806||full	3.6672964896266	5.96059524894663	5.75987141607265	4.81912025585016
KSW-megahit_k141_389484||full	3.26875536235695	2.23915752259752	4.17695719241538	4.11867247400423
KSW-megahit_k141_208609||full	2.23915752259752	3.41680699207649	3.32852793903488	2.23915752259752
KSW-megahit_k141_896055||full	4.55741693058923	5.79658804805441	6.00289310303278	4.39579459014771
KSW-megahit_k141_570596||full	3.6672964896266	3.86398464604909	5.97061181867495	4.47636514834645
KSW-megahit_k141_643326||full	9.95522615779949	10.9372852747567	9.72727482847747	7.84827518731847
KSW-megahit_k141_896225||full	7.79802016869671	6.36298505898656	5.9037708720843	4.309916487109
KSW-megahit_k141_135538||full	2.23915752259752	4.44053140524565	3.01838327880068	6.2467719321511
KSW-megahit_k141_643674||full	6.06181282443553	5.96059524894663	6.67748699435815	6.52532457681614
KSW-megahit_k141_607932||full	4.55741693058923	3.41680699207649	5.72150019219042	5.58893143432309
KSW-megahit_k141_680049||full	2.23915752259752	2.23915752259752	2.23915752259752	2.94461696493448
KSW-megahit_k141_245856||full	2.23915752259752	4.44053140524565	6.23782472841688	4.75718791168601
KSW-megahit_k141_319221||full	2.23915752259752	4.65417222651686	4.82851015656787	3.89247331554864
KSW-megahit_k141_608077||full	3.95722287017661	4.83844739956246	5.03346061912585	4.0108358694967
KSW-megahit_k141_173672||full	4.84467688080775	6.52844726640221	6.09557539214632	5.27830174727495
KSW-megahit_k141_63930||full	5.61832351740747	6.76780302671942	6.63706050773606	7.33368878411561
KSW-megahit_k141_643951||full	2.23915752259752	2.23915752259752	4.49606873489519	4.0108358694967
KSW-megahit_k141_716227||full	2.23915752259752	3.41680699207649	4.17695719241538	4.55229336212944
KSW-megahit_k141_426628||full	5.08185847432433	5.50848110958901	5.37013710962348	5.40295186382809
KSW-megahit_k141_896906||full	3.6672964896266	3.41680699207649	3.55879335941547	3.43842987134302
KSW-megahit_k141_751919||full	3.26875536235695	6.17589495906597	5.93758303064066	5.87230727384692
KSW-megahit_k141_209577||full	7.5306723856605	7.8376801961651	7.41090895790938	6.47002181197948
KSW-megahit_k141_246151||full	3.95722287017661	4.1851048574067	3.90817403601679	3.43842987134302
KSW-megahit_k141_644263||full	5.61832351740747	4.44053140524565	6.12517979453204	5.81403833920219
KSW-megahit_k141_101119||full	8.61900656383301	4.44053140524565	2.23915752259752	2.23915752259752
KSW-megahit_k141_644290||full	6.52319988764683	5.14602264102238	4.75275924317775	3.22736465344532
KSW-megahit_k141_1041768||full	6.63692109742612	5.70690241504552	5.09552920124823	4.69229377714692
KSW-megahit_k141_101203||full	4.19021584094365	6.03602593688793	6.67748699435815	5.78398383995801
KSW-megahit_k141_319765||full	4.70866848685379	5.39773948662535	5.09552920124823	5.44216112406512
KSW-megahit_k141_174188||full	3.6672964896266	5.61116466959884	7.16332960972372	6.13251883212722
KSW-megahit_k141_789079||full	3.95722287017661	3.86398464604909	4.04992772579181	4.81912025585016
KSW-megahit_k141_825353||full	7.60695190257859	7.37118119258256	7.51481771009721	7.08692836649585
KSW-megahit_k141_64425||full	3.6672964896266	3.41680699207649	3.01838327880068	5.44216112406512
KSW-megahit_k141_1041951||full	6.3996852740558	6.03602593688793	4.96847688528346	5.51745202405882
KSW-megahit_k141_283031||full	6.3110047976462	5.70690241504552	5.64149804169029	5.90057123486696
KSW-megahit_k141_209942||full	5.61832351740747	4.1851048574067	5.75987141607265	6.43193224692621
KSW-megahit_k141_427175||full	5.7597426934505	5.88095110340132	4.96847688528346	4.93514880692062
KSW-megahit_k141_246624||full	2.23915752259752	3.41680699207649	3.32852793903488	3.89247331554864
KSW-megahit_k141_246736||full	6.60000588384851	5.61116466959884	4.58721093789152	4.21789795860652
KSW-megahit_k141_28731||full	6.00630292583265	7.77334041963316	7.7411328645452	6.74303817374907
