	C0_1_C	C0_2_C	C63_1_C	C63_2_C
KSW-T0_2_C_NODE_9777_length_6087_cov_4.361572||full	6.1618236798382	5.54452768405794	2.5317251510737	2.5317251510737
KSW-T0_2_C_NODE_9886_length_6037_cov_3.985624||full	6.85851549762905	6.02974141540437	4.3145874887721	3.68284383778905
KSW-T0_2_C_NODE_9893_length_6034_cov_7.965546||full	8.43639697566765	8.70562131314545	6.62712409640781	6.19383799350586
KSW-T0_2_C_NODE_9983_length_5990_cov_6.560236||full	7.17127778623083	6.95649403352791	8.67782015750477	5.0816541107066
KSW-T0_2_C_NODE_10007_length_5973_cov_7.153937||full	6.84000603043703	6.53330921188458	4.930556726608	6.59394505878336
KSW-T0_2_C_NODE_10194_length_5879_cov_4.698317||full	6.87678934463965	7.12334907472636	8.63302725139262	6.59394505878336
KSW-T0_2_C_NODE_10256_length_5849_cov_4.126338||full	6.55214911197368	6.167785904356	4.3145874887721	4.68888125033889
KSW-T0_2_C_NODE_10325_length_5817_cov_5.139708||full	8.30790182091126	9.19690294544303	5.35002097295545	4.1215138010276
KSW-T0_2_C_NODE_10399_length_5790_cov_4.711944||full	6.13157615842295	6.39062316517054	3.46463352344005	3.68284383778905
KSW-T0_2_C_NODE_10459_length_5763_cov_42.144534||full	10.8464785865574	7.66924556683777	9.32164230022142	9.01128740302459
KSW-T0_2_C_NODE_10486_length_5750_cov_13.471466||full	6.30411982736059	6.18954546270255	6.92410822627154	8.2222742130057
KSW-T0_2_C_NODE_10728_length_5658_cov_3.935392||full	7.50041815808951	6.05369974295128	4.09783305196449	2.5317251510737
KSW-T0_2_C_NODE_10926_length_5568_cov_11.719209||full	8.09074511088144	8.53452166599042	8.63302725139262	7.83763565159594
KSW-T0_2_C_NODE_11219_length_5455_cov_4.426296||full	6.52919439659775	5.51002626410974	3.46463352344005	2.5317251510737
KSW-T0_2_C_NODE_11292_length_5422_cov_16.043227||full	10.3041262454439	10.1235820864034	10.2711292876409	10.2554870922161
KSW-T0_2_C_NODE_11327_length_5409_cov_5.182107||full	6.64045654083151	6.07726081401681	2.5317251510737	2.5317251510737
KSW-T0_2_C_NODE_11385_length_5384_cov_7.331582||full	7.12619851580055	6.00537199115152	5.80813132332549	5.84688053464377
KSW-T0_2_C_NODE_11646_length_5276_cov_12.360850||full	7.01516767328249	6.94380033819743	5.51993422058679	7.04023565677264
KSW-T0_2_C_NODE_11910_length_5180_cov_5.242927||full	7.80670321584626	6.14568871549632	2.5317251510737	3.68284383778905
KSW-T0_2_C_NODE_11928_length_5172_cov_9.476451||full	7.48860109712358	8.1875176002275	4.930556726608	6.85875545601541
KSW-T0_2_C_NODE_12021_length_5138_cov_4.865434||full	6.93025557329101	5.28287547444474	8.38546284506882	9.00039468859882
KSW-T0_2_C_NODE_12070_length_5124_cov_6.152890||full	7.14138251248723	7.38028173484133	3.46463352344005	2.5317251510737
KSW-T0_2_C_NODE_12086_length_5120_cov_77.357947||full	10.3058090774754	7.82941303191318	11.4858112294639	9.99516593884979
KSW-T0_2_C_NODE_12115_length_5109_cov_4.789869||full	8.18156934835384	6.00537199115152	7.88711368923045	7.50892491438695
KSW-T0_2_C_NODE_12197_length_5080_cov_4.863483||full	7.95141471897592	5.6746163999757	4.49844204323697	2.5317251510737
KSW-T0_2_C_NODE_12429_length_5006_cov_8.488992||full	8.18888592672208	8.38321225815303	6.86321962147311	6.03092957112374
KSW-T63_1_C_NODE_208_length_59947_cov_35.295649||full	6.00371125265356	4.90645578513153	14.6653704201978	15.1463786948152
KSW-T63_1_C_NODE_270_length_54402_cov_228.770530||full	2.5317251510737	2.5317251510737	17.0857315177587	17.8463103216575
KSW-T63_1_C_NODE_281_length_53417_cov_218.658952||full	2.5317251510737	3.15203005540446	15.7380360535245	16.4959239990011
KSW-T63_1_C_NODE_562_length_38908_cov_21.077266||full	2.5317251510737	2.5317251510737	4.09783305196449	5.63522557815563
KSW-T63_1_C_NODE_589_length_37970_cov_308.156191||full	4.21902616517125	3.40246517995411	11.3177126475495	16.9160869998902
KSW-T63_1_C_NODE_608_length_37192_cov_33.160002||full	5.27567730839542	4.29516010893037	13.969927390106	14.397785610768
KSW-T63_1_C_NODE_711_length_33673_cov_46.460200||full	5.38375431082524	4.45850345532294	13.8586010636551	14.3411811156905
KSW-T63_1_C_NODE_1016_length_27644_cov_229.587589||full	2.5317251510737	2.5317251510737	14.5794670954517	15.3457626088181
KSW-T63_1_C_NODE_1040_length_27361_cov_292.764923||full	3.75685345068644	3.40246517995411	11.1577653695287	16.6173447129929
KSW-T63_1_C_NODE_1269_length_24379_cov_220.645371||full	3.54162108714587	2.5317251510737	15.7168671653341	16.4810657767699
KSW-T63_1_C_NODE_1540_length_21665_cov_31.620361||full	4.08517143508171	3.87988673391643	12.0335196179435	13.5090620145715
KSW-T63_1_C_NODE_1893_length_18804_cov_6.344392||full	10.411185381078	9.35115851569393	13.4678038038278	11.1682334444246
KSW-T63_1_C_NODE_2222_length_16975_cov_21.224764||full	2.5317251510737	2.5317251510737	2.5317251510737	4.68888125033889
KSW-T63_1_C_NODE_2363_length_16210_cov_7.117611||full	2.5317251510737	2.5317251510737	4.930556726608	10.924999363974
KSW-T63_1_C_NODE_2409_length_15967_cov_37.052036||full	3.25296471822983	3.15203005540446	10.2445811866308	11.6859852158016
KSW-T63_1_C_NODE_2474_length_15713_cov_4.673074||full	2.5317251510737	2.5317251510737	2.5317251510737	5.0816541107066
KSW-T63_1_C_NODE_2721_length_14841_cov_10.267145||full	2.5317251510737	2.5317251510737	11.360922463832	11.054371683682
KSW-T63_1_C_NODE_2754_length_14722_cov_6.425922||full	5.33077031276961	5.24111315586707	5.43756838894754	9.25071001673005
KSW-T63_1_C_NODE_3362_length_12874_cov_21.944067||full	2.5317251510737	2.5317251510737	2.5317251510737	5.24215575814538
KSW-T63_1_C_NODE_3407_length_12743_cov_231.700110||full	2.5317251510737	2.5317251510737	14.5541680661391	15.3030523048668
KSW-T63_1_C_NODE_3434_length_12653_cov_19.841403||full	2.5317251510737	2.5317251510737	2.5317251510737	4.43726575838817
KSW-T63_1_C_NODE_3497_length_12486_cov_315.649988||full	2.5317251510737	3.59049917637977	10.0606692303508	15.4659279795513
KSW-T63_1_C_NODE_3948_length_11403_cov_4.405975||full	8.13687244041241	8.69432092736398	8.7799663146359	10.344305562714
KSW-T63_1_C_NODE_4019_length_11253_cov_34.473299||full	2.5317251510737	2.5317251510737	10.4050148630926	11.854214589459
KSW-T63_1_C_NODE_4052_length_11206_cov_30.776791||full	5.57756262301545	5.1535802669269	10.0020001709229	9.69090653945606
KSW-T63_1_C_NODE_4126_length_11077_cov_29.572401||full	2.5317251510737	3.40246517995411	9.68849262319549	11.4013697643832
KSW-T63_1_C_NODE_4412_length_10566_cov_5.415279||full	9.62145799906016	8.3972204859001	12.5428415644986	10.264619087463
KSW-T63_1_C_NODE_4604_length_10257_cov_9.681043||full	9.18990224047568	6.39062316517054	9.55561540656309	11.0856241970934
KSW-T63_1_C_NODE_4655_length_10179_cov_10.644014||full	2.5317251510737	2.5317251510737	10.9742618414372	10.6109476459061
KSW-T63_1_C_NODE_4708_length_10107_cov_3.741246||full	6.96482498240664	7.70724248084391	7.80869025781598	9.39907486873341
KSW-T63_1_C_NODE_4910_length_9831_cov_19.648936||full	2.5317251510737	2.5317251510737	7.74272535979843	11.8481526797513
KSW-T63_1_C_NODE_4946_length_9778_cov_3.841201||full	8.74508704473362	7.46259022709096	11.1874930910738	9.78276219640753
KSW-T63_1_C_NODE_5005_length_9708_cov_6.099037||full	2.5317251510737	2.5317251510737	5.35002097295545	6.7058019813569
KSW-T63_1_C_NODE_5222_length_9413_cov_5.645437||full	5.57756262301545	5.73540604074923	8.27316620560433	9.43187323079871
KSW-T63_1_C_NODE_5238_length_9388_cov_3.890925||full	3.54162108714587	3.15203005540446	6.38828338857395	6.26879780649762
KSW-T63_1_C_NODE_5455_length_9137_cov_7.529839||full	3.25296471822983	2.5317251510737	3.46463352344005	9.43187323079871
KSW-T63_1_C_NODE_5654_length_8881_cov_4.712780||full	9.687492946786	8.2659591239491	12.5128749917419	10.2042008970688
KSW-T63_1_C_NODE_5704_length_8834_cov_5.380681||full	10.2474619741446	8.868645448724	13.1001805418962	10.6109476459061
KSW-T63_1_C_NODE_6245_length_8292_cov_5.735826||full	3.93347969018743	4.45850345532294	5.74142588775251	8.08461956446958
KSW-T63_1_C_NODE_6481_length_8070_cov_14.747473||full	2.5317251510737	2.5317251510737	5.59771447755709	5.84688053464377
KSW-T63_1_C_NODE_6488_length_8062_cov_206.814412||full	2.5317251510737	2.5317251510737	14.1642141260531	14.9792872796773
KSW-T63_1_C_NODE_6639_length_7919_cov_4.797558||full	2.5317251510737	2.5317251510737	2.5317251510737	4.68888125033889
KSW-T63_1_C_NODE_6683_length_7876_cov_5.019051||full	5.03013894962869	4.79331404766233	5.04812367255347	7.99962387973016
KSW-T63_1_C_NODE_7595_length_7155_cov_17.707465||full	4.54951503497976	3.40246517995411	8.1386135048359	10.887067686591
KSW-T63_1_C_NODE_7630_length_7126_cov_5.106491||full	7.6669382003642	6.63170148065509	6.83177874182701	7.97756799733622
KSW-T63_1_C_NODE_8200_length_6762_cov_3.811242||full	3.25296471822983	2.5317251510737	5.80813132332549	6.95235976984704
KSW-T63_1_C_NODE_8270_length_6721_cov_4.610711||full	5.48402117176006	5.3627933687293	5.99121695119457	5.24215575814538
KSW-T63_1_C_NODE_8382_length_6656_cov_3.035449||full	2.5317251510737	3.15203005540446	5.25656688517803	5.38587903885437
KSW-T63_1_C_NODE_8390_length_6651_cov_4.069133||full	3.25296471822983	2.5317251510737	6.69863707491355	9.21346542226311
KSW-T63_1_C_NODE_9009_length_6310_cov_331.628137||full	3.25296471822983	3.40246517995411	9.16056356840808	14.6330166535111
KSW-T63_1_C_NODE_9081_length_6276_cov_4.548304||full	5.62208948385052	5.40108786178298	5.80813132332549	5.24215575814538
KSW-T63_1_C_NODE_9110_length_6259_cov_42.810606||full	2.5317251510737	2.5317251510737	9.79803536082854	11.2347976027622
KSW-T63_1_C_NODE_9161_length_6232_cov_9.161729||full	2.5317251510737	2.5317251510737	4.65890534356115	8.31312649632542
KSW-T63_1_C_NODE_9254_length_6192_cov_4.864592||full	4.33930598842852	3.87988673391643	5.43756838894754	7.0822372879598
KSW-T63_1_C_NODE_9444_length_6101_cov_15.057063||full	7.6669382003642	6.78201968644882	8.24961776501988	9.07497070354527
KSW-T63_1_C_NODE_9743_length_5972_cov_4.556025||full	7.12619851580055	7.71472305171632	7.33596123643912	9.13596074854034
KSW-T63_1_C_NODE_9846_length_5931_cov_9.526208||full	3.93347969018743	2.5317251510737	6.7996336694158	9.62151903955049
KSW-T63_1_C_NODE_9924_length_5903_cov_3.928865||full	3.25296471822983	2.5317251510737	6.43096284447701	8.39859146140379
KSW-T63_1_C_NODE_10048_length_5848_cov_4.469014||full	2.5317251510737	2.5317251510737	6.43096284447701	5.74502249530469
KSW-T63_1_C_NODE_10263_length_5755_cov_5.211228||full	4.7299053125916	4.60300254416928	4.3145874887721	7.27560212982929
KSW-T63_1_C_NODE_10349_length_5721_cov_4.146488||full	2.5317251510737	2.5317251510737	3.46463352344005	2.5317251510737
KSW-T63_1_C_NODE_10493_length_5663_cov_3.975749||full	3.75685345068644	3.59049917637977	5.67140560427296	8.59965025391544
KSW-T63_1_C_NODE_10570_length_5634_cov_4.300950||full	2.5317251510737	2.5317251510737	3.82991977538708	2.5317251510737
KSW-T63_1_C_NODE_10761_length_5563_cov_10.399964||full	4.21902616517125	3.15203005540446	7.54400606656584	10.2089393539251
KSW-T63_1_C_NODE_11018_length_5462_cov_337.358054||full	2.5317251510737	2.5317251510737	8.83637278544387	14.236297657448
KSW-T63_1_C_NODE_11769_length_5215_cov_3.032752||full	4.54951503497976	3.74577306151715	6.95361100407686	9.64967580011164
KSW-T63_1_C_NODE_11773_length_5212_cov_4.880745||full	2.5317251510737	2.5317251510737	9.2223390682335	6.75861921166033
KSW-T63_1_C_NODE_11781_length_5211_cov_3.499418||full	4.08517143508171	4.53280245267819	5.25656688517803	7.62702893133944
KSW-T63_1_C_NODE_11922_length_5167_cov_4.216549||full	2.5317251510737	2.5317251510737	5.15631024714888	5.51610784276266
KSW-T63_1_C_NODE_11925_length_5166_cov_309.405987||full	2.5317251510737	3.15203005540446	7.35817212653846	12.968314223947
KSW-T63_1_C_NODE_11944_length_5157_cov_3.299882||full	2.5317251510737	2.5317251510737	3.46463352344005	6.65096453481176
KSW-T63_1_C_NODE_12016_length_5134_cov_4.081709||full	3.75685345068644	3.74577306151715	5.74142588775251	4.43726575838817
KSW-T63_1_C_NODE_12092_length_5111_cov_36.354035||full	2.5317251510737	3.15203005540446	8.83637278544387	10.0855420750801
KSW-T63_1_C_NODE_12183_length_5086_cov_3.903796||full	2.5317251510737	2.5317251510737	4.09783305196449	4.1215138010276
KSW-T63_1_C_NODE_12211_length_5079_cov_5.795780||full	9.02804545317655	7.63021907158144	11.8704288059941	9.69766519658682
KSW-T63_1_C_NODE_12275_length_5058_cov_9.840696||full	6.52919439659775	4.79331404766233	10.8719801172662	11.2486703797446
KSW-T63_1_C_NODE_12290_length_5055_cov_3.767200||full	6.40854921734746	6.89187299988466	6.5126805701583	8.31312649632542
KSW-T63_2_C_NODE_425_length_45502_cov_60.600942||full	4.21902616517125	3.87988673391643	13.2231173035941	14.6772840310032
KSW-T63_2_C_NODE_608_length_38588_cov_125.649599||full	2.5317251510737	3.40246517995411	15.9228653703005	16.7062712443202
KSW-T63_2_C_NODE_701_length_36305_cov_11.742703||full	5.96986193615619	6.69373228010588	8.24961776501988	8.18426712499143
KSW-T63_2_C_NODE_795_length_34451_cov_619.012967||full	4.08517143508171	3.59049917637977	11.0528683046425	16.5858721897307
KSW-T63_2_C_NODE_815_length_34070_cov_143.807026||full	2.5317251510737	3.59049917637977	16.3518372705284	17.1285170167806
KSW-T63_2_C_NODE_928_length_31668_cov_7.953089||full	2.5317251510737	2.5317251510737	3.46463352344005	6.26879780649762
KSW-T63_2_C_NODE_971_length_30933_cov_9.228577||full	5.8631759041739	6.27340626379123	7.50473308905678	7.59839853122208
KSW-T63_2_C_NODE_1077_length_29292_cov_127.411089||full	3.25296471822983	2.5317251510737	14.9921933534623	15.7354019120293
KSW-T63_2_C_NODE_1358_length_25923_cov_636.094286||full	4.08517143508171	3.40246517995411	10.9974136564285	16.5331812460327
KSW-T63_2_C_NODE_1419_length_25119_cov_7.731009||full	2.5317251510737	2.5317251510737	3.46463352344005	2.5317251510737
KSW-T63_2_C_NODE_1479_length_24381_cov_7.319864||full	2.5317251510737	2.5317251510737	3.46463352344005	3.68284383778905
KSW-T63_2_C_NODE_1622_length_23039_cov_76.934215||full	2.5317251510737	3.74577306151715	11.3691382140543	12.7096018411958
KSW-T63_2_C_NODE_1743_length_22140_cov_90.959701||full	2.5317251510737	2.5317251510737	3.82991977538708	5.84688053464377
KSW-T63_2_C_NODE_1924_length_20828_cov_69.772301||full	2.5317251510737	2.5317251510737	11.8962411958117	13.3232600800837
KSW-T63_2_C_NODE_2056_length_19953_cov_7.907830||full	2.5317251510737	2.5317251510737	3.46463352344005	5.51610784276266
KSW-T63_2_C_NODE_2062_length_19909_cov_7.139720||full	2.5317251510737	2.5317251510737	2.5317251510737	4.43726575838817
KSW-T63_2_C_NODE_2072_length_19870_cov_5.555539||full	4.8115421632051	5.76484456508975	5.35002097295545	6.40784778028763
KSW-T63_2_C_NODE_2178_length_19188_cov_611.183087||full	4.08517143508171	3.15203005540446	10.3479624003278	15.8576450021653
KSW-T63_2_C_NODE_2379_length_18154_cov_68.206697||full	2.5317251510737	3.40246517995411	11.3049215707835	12.9214504031008
KSW-T63_2_C_NODE_2441_length_17808_cov_596.632682||full	3.25296471822983	3.40246517995411	9.88464101518689	15.3998618662801
KSW-T63_2_C_NODE_2459_length_17750_cov_143.394123||full	2.5317251510737	2.5317251510737	14.4497407842582	15.1940579674796
KSW-T63_2_C_NODE_2619_length_17134_cov_53.046724||full	3.75685345068644	2.5317251510737	8.79630881439687	12.7303487293718
KSW-T63_2_C_NODE_2781_length_16462_cov_4.756202||full	2.5317251510737	2.5317251510737	2.5317251510737	3.68284383778905
KSW-T63_2_C_NODE_2795_length_16404_cov_6.983057||full	10.4543090503065	9.4122031728293	13.4719420568069	11.1212498544882
KSW-T63_2_C_NODE_2797_length_16395_cov_73.965545||full	2.5317251510737	2.5317251510737	10.5372779993323	11.9436353717112
KSW-T63_2_C_NODE_2992_length_15770_cov_8.316513||full	2.5317251510737	2.5317251510737	5.35002097295545	8.02134730921601
KSW-T63_2_C_NODE_3010_length_15699_cov_636.953720||full	3.75685345068644	3.40246517995411	9.98071029087382	15.5047407266459
KSW-T63_2_C_NODE_3081_length_15518_cov_76.635970||full	2.5317251510737	3.87988673391643	12.0983759299567	13.6141586745846
KSW-T63_2_C_NODE_3283_length_14809_cov_8.626203||full	2.5317251510737	2.5317251510737	2.5317251510737	5.94189050585276
KSW-T63_2_C_NODE_3508_length_14141_cov_4.384282||full	3.54162108714587	3.99884677796349	3.82991977538708	5.24215575814538
KSW-T63_2_C_NODE_3577_length_13976_cov_7.264277||full	3.25296471822983	2.5317251510737	2.5317251510737	5.0816541107066
KSW-T63_2_C_NODE_3606_length_13899_cov_90.526510||full	2.5317251510737	2.5317251510737	2.5317251510737	5.84688053464377
KSW-T63_2_C_NODE_3635_length_13826_cov_11.015104||full	4.8115421632051	3.99884677796349	5.74142588775251	7.86192184652983
KSW-T63_2_C_NODE_3770_length_13448_cov_6.712014||full	8.26700882310768	6.46374469074566	10.5921216039568	10.0277138001908
KSW-T63_2_C_NODE_3966_length_12984_cov_12.706396||full	5.62208948385052	5.6746163999757	7.61947776611814	7.59839853122208
KSW-T63_2_C_NODE_4011_length_12888_cov_9.440583||full	4.44881444717133	4.66957284948156	5.51993422058679	6.95235976984704
KSW-T63_2_C_NODE_4150_length_12588_cov_8.986356||full	6.24889350497423	6.53330921188458	13.5480927443878	14.1572952054432
KSW-T63_2_C_NODE_4246_length_12425_cov_3.672110||full	3.54162108714587	4.45850345532294	3.46463352344005	5.84688053464377
KSW-T63_2_C_NODE_4249_length_12419_cov_10.859107||full	5.27567730839542	5.3627933687293	5.25656688517803	8.27746963896719
KSW-T63_2_C_NODE_4264_length_12382_cov_85.383548||full	2.5317251510737	2.5317251510737	2.5317251510737	4.89964314992705
KSW-T63_2_C_NODE_4789_length_11427_cov_4.423584||full	2.5317251510737	3.59049917637977	3.46463352344005	2.5317251510737
KSW-T63_2_C_NODE_4932_length_11177_cov_5.540640||full	9.15297991452417	8.11024232847478	12.1365766527965	9.97861242277168
KSW-T63_2_C_NODE_5171_length_10839_cov_81.493045||full	2.5317251510737	2.5317251510737	3.82991977538708	5.24215575814538
KSW-T63_2_C_NODE_5253_length_10722_cov_9.552170||full	5.21829258124888	4.90645578513153	5.04812367255347	8.31312649632542
KSW-T63_2_C_NODE_5333_length_10600_cov_8.036510||full	2.5317251510737	2.5317251510737	2.5317251510737	5.0816541107066
KSW-T63_2_C_NODE_5376_length_10538_cov_80.272060||full	2.5317251510737	3.99884677796349	11.2241889763538	12.8436073710955
KSW-T63_2_C_NODE_5464_length_10422_cov_13.171409||full	4.54951503497976	5.01077632125782	4.80169187227425	8.55567784514022
KSW-T63_2_C_NODE_5480_length_10404_cov_6.232486||full	2.5317251510737	2.5317251510737	4.09783305196449	7.16272909274772
KSW-T63_2_C_NODE_5506_length_10361_cov_7.487386||full	2.5317251510737	2.5317251510737	2.5317251510737	4.89964314992705
KSW-T63_2_C_NODE_5842_length_9953_cov_84.876339||full	2.5317251510737	2.5317251510737	3.46463352344005	4.43726575838817
KSW-T63_2_C_NODE_5935_length_9829_cov_8.557909||full	2.5317251510737	2.5317251510737	4.65890534356115	7.2389531866046
KSW-T63_2_C_NODE_5952_length_9807_cov_7.226313||full	2.5317251510737	2.5317251510737	2.5317251510737	3.68284383778905
KSW-T63_2_C_NODE_6130_length_9561_cov_7.611403||full	4.64284751369435	3.40246517995411	3.46463352344005	6.53456133695861
